,count,pair
287,11.0,"(boe,address)"
288,1.0,"(boe,admiss)"
289,2.0,"(boe,advanc)"
290,40.0,"(boe,airbus)"
291,194.0,"(boe,airlin)"
292,55.0,"(boe,also)"
293,1.0,"(boe,america)"
294,8.0,"(boe,angl)"
295,23.0,"(boe,anoth)"
296,4.0,"(boe,anytim)"
297,2.0,"(boe,approach)"
298,1.0,"(boe,arrog)"
299,1.0,"(boe,attent)"
300,24.0,"(boe,autom)"
301,1.0,"(boe,backlash)"
302,4.0,"(boe,bad)"
303,3.0,"(boe,barack)"
304,2.0,"(boe,barbaro)"
305,3.0,"(boe,becam)"
306,3.0,"(boe,becom)"
307,4.0,"(boe,benefit)"
308,1.0,"(boe,beyond)"
309,3.0,"(boe,biographi)"
310,5.0,"(boe,black)"
311,1.0,"(boe,block)"
312,12.0,"(boe,board)"
313,1.0,"(boe,brexit)"
314,2.0,"(boe,brian)"
315,1.0,"(boe,brickshap)"
316,1.0,"(boe,businesstobusi)"
317,1.0,"(boe,bypass)"
318,2.0,"(boe,cannot)"
319,1.0,"(boe,catchup)"
320,1.0,"(boe,caught)"
321,23.0,"(boe,caus)"
322,2.0,"(boe,centuri)"
323,1.0,"(boe,champagn)"
324,9.0,"(boe,charg)"
325,1.0,"(boe,christen)"
326,2.0,"(boe,closer)"
327,1.0,"(boe,common)"
328,99.0,"(boe,compani)"
329,2.0,"(boe,complain)"
330,23.0,"(boe,concern)"
331,5.0,"(boe,conclus)"
332,1.0,"(boe,consecut)"
333,1.0,"(boe,consortium)"
334,1.0,"(boe,consum)"
335,21.0,"(boe,continu)"
336,7.0,"(boe,convers)"
337,22.0,"(boe,countri)"
338,1.0,"(boe,cousin)"
339,5.0,"(boe,cover)"
340,1.0,"(boe,cowork)"
341,1.0,"(boe,dawn)"
342,1.0,"(boe,deepli)"
343,10.0,"(boe,defens)"
344,1.0,"(boe,did)"
345,14.0,"(boe,direct)"
346,1.0,"(boe,dismay)"
347,1.0,"(boe,dispatch)"
348,2.0,"(boe,disrespect)"
349,5.0,"(boe,doesnt)"
350,2.0,"(boe,domest)"
351,3.0,"(boe,dont)"
352,1.0,"(boe,down)"
353,11.0,"(boe,effort)"
354,2.0,"(boe,elwel)"
355,3.0,"(boe,equip)"
356,11.0,"(boe,estim)"
357,1.0,"(boe,ethic)"
358,1.0,"(boe,etho)"
359,1.0,"(boe,everyon)"
360,2.0,"(boe,exampl)"
361,4.0,"(boe,experi)"
362,4.0,"(boe,express)"
363,1.0,"(boe,fa18)"
364,4.0,"(boe,fact)"
365,1.0,"(boe,faith)"
366,1.0,"(boe,familiar)"
367,5.0,"(boe,fastestsel)"
368,1.0,"(boe,favor)"
369,6.0,"(boe,fear)"
370,39.0,"(boe,feder)"
371,1.0,"(boe,feet)"
372,2.0,"(boe,felt)"
