,count,pair
351,1.0,"(like,geotag)"
352,1.0,"(like,gforc)"
353,2.0,"(like,ginger)"
354,3.0,"(like,glacier)"
355,3.0,"(like,glimps)"
356,3.0,"(like,glori)"
357,1.0,"(like,gloria)"
358,2.0,"(like,godzik)"
359,1.0,"(like,goerk)"
360,7.0,"(like,golf)"
361,41.0,"(like,good)"
362,1.0,"(like,gourmet)"
363,4.0,"(like,grain)"
364,1.0,"(like,grandson)"
365,3.0,"(like,grant)"
366,1.0,"(like,greek)"
367,1.0,"(like,grip)"
368,1.0,"(like,gross)"
369,4.0,"(like,grown)"
370,1.0,"(like,guard)"
371,3.0,"(like,guilt)"
372,1.0,"(like,gush)"
373,1.0,"(like,ha)"
374,3.0,"(like,hamilton)"
375,1.0,"(like,hankss)"
376,1.0,"(like,harbor)"
377,5.0,"(like,harri)"
378,1.0,"(like,harrison)"
379,1.0,"(like,has)"
380,8.0,"(like,have)"
381,19.0,"(like,head)"
382,2.0,"(like,headey)"
383,60.0,"(like,hear)"
384,1.0,"(like,hedren)"
385,2.0,"(like,hello)"
386,1.0,"(like,herb)"
387,1.0,"(like,hickenloop)"
388,2.0,"(like,hightech)"
389,4.0,"(like,hill)"
390,2.0,"(like,hilton)"
391,1.0,"(like,hint)"
392,4.0,"(like,hip)"
393,1.0,"(like,hodor)"
394,2.0,"(like,homag)"
395,1.0,"(like,horseradish)"
396,2.0,"(like,household)"
397,1.0,"(like,hurley)"
398,1.0,"(like,ibeam)"
399,1.0,"(like,icus)"
400,2.0,"(like,ie)"
401,2.0,"(like,iffi)"
402,6.0,"(like,ill)"
403,1.0,"(like,illadvis)"
404,1.0,"(like,illinoi)"
405,1.0,"(like,implic)"
406,1.0,"(like,imprison)"
407,2.0,"(like,improv)"
408,3.0,"(like,inact)"
409,6.0,"(like,inbox)"
410,1.0,"(like,indic)"
411,7.0,"(like,influenc)"
412,1.0,"(like,inhal)"
413,2.0,"(like,initi)"
414,2.0,"(like,insist)"
415,1.0,"(like,intellect)"
416,1.0,"(like,intemper)"
417,1.0,"(like,inter)"
418,2.0,"(like,internet)"
419,1.0,"(like,intersex)"
420,2.0,"(like,intim)"
421,2.0,"(like,intimid)"
422,1.0,"(like,intract)"
423,3.0,"(like,invas)"
424,1.0,"(like,ioanikio)"
425,2.0,"(like,iphon)"
426,2.0,"(like,iron)"
427,1.0,"(like,iroquoi)"
428,12.0,"(like,is)"
429,1.0,"(like,isaac)"
430,2.0,"(like,isol)"
431,25.0,"(like,issu)"
432,9.0,"(like,italian)"
433,1.0,"(like,jackinthebox)"
434,2.0,"(like,japan)"
435,1.0,"(like,jasper)"
436,2.0,"(like,jennif)"
437,1.0,"(like,jeremi)"
438,12.0,"(like,john)"
439,9.0,"(like,joke)"
440,1.0,"(like,joplin)"
441,3.0,"(like,jordan)"
442,1.0,"(like,jp)"
443,4.0,"(like,judg)"
444,1.0,"(like,junior)"
445,1.0,"(like,juxtaposit)"
446,1.0,"(like,kaepernick)"
447,1.0,"(like,kany)"
448,1.0,"(like,kathi)"
449,16.0,"(like,keep)"
450,2.0,"(like,kidd)"
451,1.0,"(like,kimmel)"
452,8.0,"(like,kitchen)"
453,1.0,"(like,klionski)"
454,1.0,"(like,knee)"
455,1.0,"(like,kneepad)"
456,1.0,"(like,kolokathi)"
457,3.0,"(like,konkl)"
458,1.0,"(like,konmari)"
459,4.0,"(like,korea)"
460,1.0,"(like,korean)"
461,2.0,"(like,krumholtz)"
462,2.0,"(like,kt)"
463,1.0,"(like,ladiesgoneglob)"
464,1.0,"(like,lakewood)"
465,1.0,"(like,landlord)"
466,7.0,"(like,landscap)"
467,1.0,"(like,lanekeep)"
468,1.0,"(like,langur)"
469,12.0,"(like,larg)"
470,1.0,"(like,lateef)"
471,2.0,"(like,latest)"
472,1.0,"(like,latter)"
473,2.0,"(like,laura)"
474,1.0,"(like,lawyer)"
475,2.0,"(like,lay)"
476,1.0,"(like,layer)"
477,1.0,"(like,layn)"
478,19.0,"(like,leav)"
479,1.0,"(like,lebron)"
480,1.0,"(like,lem)"
481,19.0,"(like,let)"
482,48.0,"(like,lettersnytimescom)"
483,3.0,"(like,librari)"
484,1.0,"(like,lift)"
485,143.0,"(like,like)"
486,1.0,"(like,likelihood)"
487,2.0,"(like,lili)"
488,3.0,"(like,lion)"
489,2.0,"(like,liquid)"
490,27.0,"(like,littl)"
491,1.0,"(like,litzman)"
492,2.0,"(like,lodg)"
493,2.0,"(like,logist)"
494,1.0,"(like,lunchtim)"
495,3.0,"(like,luxuri)"
496,2.0,"(like,maduro)"
497,10.0,"(like,magic)"
498,6.0,"(like,main)"
499,1.0,"(like,malcolm)"
500,5.0,"(like,male)"
501,5.0,"(like,mall)"
502,1.0,"(like,manni)"
503,1.0,"(like,mantl)"
504,2.0,"(like,map)"
505,1.0,"(like,marciano)"
506,1.0,"(like,margo)"
507,1.0,"(like,marijuanarel)"
508,6.0,"(like,marriag)"
509,4.0,"(like,mass)"
510,1.0,"(like,mazel)"
511,1.0,"(like,mcnulti)"
512,2.0,"(like,medit)"
513,1.0,"(like,mediterranean)"
514,1.0,"(like,meim)"
515,1.0,"(like,meld)"
516,2.0,"(like,merit)"
517,2.0,"(like,metal)"
518,1.0,"(like,meth)"
519,1.0,"(like,mid1990)"
520,1.0,"(like,milliped)"
521,14.0,"(like,mind)"
522,3.0,"(like,mindless)"
523,1.0,"(like,misguid)"
524,1.0,"(like,misinform)"
525,1.0,"(like,missiv)"
526,2.0,"(like,mit)"
527,1.0,"(like,mob)"
528,1.0,"(like,mobster)"
529,1.0,"(like,mock)"
530,1.0,"(like,moodi)"
531,1.0,"(like,mop)"
532,2.0,"(like,moral)"
533,2.0,"(like,mortal)"
534,1.0,"(like,mose)"
535,1.0,"(like,motown)"
536,11.0,"(like,mountain)"
537,1.0,"(like,multipli)"
538,1.0,"(like,muttonchop)"
539,1.0,"(like,nabokov)"
540,1.0,"(like,nadler)"
541,1.0,"(like,namibia)"
542,3.0,"(like,nationwid)"
543,3.0,"(like,nativ)"
544,2.0,"(like,neck)"
545,6.0,"(like,negat)"
546,1.0,"(like,neggi)"
547,1.0,"(like,nell)"
548,8.0,"(like,network)"
549,102.0,"(like,new)"
550,1.0,"(like,newark)"
551,2.0,"(like,newer)"
552,3.0,"(like,newspap)"
553,1.0,"(like,nicest)"
554,1.0,"(like,nigel)"
555,1.0,"(like,nikiri)"
556,3.0,"(like,nine)"
557,2.0,"(like,nolita)"
558,1.0,"(like,nomad)"
559,1.0,"(like,nonlinear)"
560,2.0,"(like,nonprofit)"
561,1.0,"(like,nonpubl)"
562,1.0,"(like,nonwork)"
563,1.0,"(like,nori)"
564,1.0,"(like,nourish)"
565,4.0,"(like,oblig)"
566,1.0,"(like,obscur)"
567,5.0,"(like,occur)"
568,2.0,"(like,octob)"
569,1.0,"(like,officerinvolv)"
570,32.0,"(like,often)"
571,3.0,"(like,oh)"
572,10.0,"(like,oliv)"
573,1.0,"(like,omidyar)"
574,1.0,"(like,onion)"
575,1.0,"(like,onli)"
576,5.0,"(like,opera)"
577,1.0,"(like,orat)"
578,2.0,"(like,orchestr)"
579,6.0,"(like,origin)"
580,1.0,"(like,ounc)"
581,1.0,"(like,outgrowth)"
582,1.0,"(like,outward)"
583,2.0,"(like,overse)"
584,1.0,"(like,oversea)"
585,1.0,"(like,overstep)"
586,1.0,"(like,overstori)"
587,1.0,"(like,pacif)"
588,1.0,"(like,pandan)"
589,1.0,"(like,paramus)"
590,1.0,"(like,parch)"
591,18.0,"(like,park)"
592,1.0,"(like,passeng)"
593,1.0,"(like,patti)"
594,1.0,"(like,persico)"
595,43.0,"(like,person)"
596,2.0,"(like,persuad)"
597,2.0,"(like,pesto)"
598,1.0,"(like,pharaoh)"
599,1.0,"(like,philli)"
600,6.0,"(like,phrase)"
601,1.0,"(like,physiolog)"
602,1.0,"(like,piedterr)"
603,2.0,"(like,pierr)"
604,4.0,"(like,pilot)"
605,1.0,"(like,pin)"
606,2.0,"(like,ping)"
607,1.0,"(like,pipa)"
608,1.0,"(like,pitfal)"
609,2.0,"(like,pizza)"
610,3.0,"(like,plain)"
611,6.0,"(like,plant)"
612,8.0,"(like,platform)"
613,1.0,"(like,platoon)"
614,1.0,"(like,plausibl)"
615,1.0,"(like,playact)"
616,4.0,"(like,podcast)"
617,1.0,"(like,poison)"
618,1.0,"(like,pollenrot)"
619,3.0,"(like,pollut)"
620,2.0,"(like,polo)"
621,1.0,"(like,pork)"
622,1.0,"(like,porkstuf)"
623,1.0,"(like,potro)"
624,4.0,"(like,pound)"
625,1.0,"(like,preacher)"
626,1.0,"(like,preced)"
627,1.0,"(like,prefectur)"
628,3.0,"(like,pregnant)"
629,1.0,"(like,premium)"
630,2.0,"(like,prep)"
631,1.0,"(like,preposter)"
632,10.0,"(like,present)"
633,2.0,"(like,preserv)"
634,7.0,"(like,pretti)"
635,4.0,"(like,pride)"
636,3.0,"(like,princ)"
637,1.0,"(like,prizeworthi)"
638,1.0,"(like,pro)"
639,1.0,"(like,probrexit)"
640,3.0,"(like,procedur)"
641,12.0,"(like,process)"
642,9.0,"(like,profession)"
643,6.0,"(like,progress)"
644,5.0,"(like,promot)"
645,1.0,"(like,proxima)"
646,2.0,"(like,puerto)"
647,1.0,"(like,punch)"
648,1.0,"(like,purifoy)"
649,1.0,"(like,purpos)"
650,28.0,"(like,put)"
651,1.0,"(like,pyeongchang)"
652,1.0,"(like,python)"
653,7.0,"(like,quit)"
654,1.0,"(like,r)"
655,3.0,"(like,radic)"
656,1.0,"(like,rail)"
657,1.0,"(like,railroad)"
658,1.0,"(like,rainbow)"
659,6.0,"(like,rais)"
660,1.0,"(like,ralph)"
661,2.0,"(like,ram)"
662,1.0,"(like,ramsay)"
663,3.0,"(like,rank)"
664,1.0,"(like,rankandfil)"
665,3.0,"(like,rape)"
666,1.0,"(like,rat)"
667,2.0,"(like,raven)"
668,1.0,"(like,readili)"
669,2.0,"(like,reagan)"
670,1.0,"(like,reboot)"
671,10.0,"(like,recal)"
672,2.0,"(like,recip)"
673,1.0,"(like,recipi)"
674,2.0,"(like,reclaim)"
675,3.0,"(like,recognit)"
676,5.0,"(like,recommend)"
677,1.0,"(like,reconnaiss)"
678,1.0,"(like,redempt)"
679,1.0,"(like,redevelop)"
680,1.0,"(like,regener)"
681,2.0,"(like,regent)"
682,5.0,"(like,reli)"
683,12.0,"(like,remain)"
684,6.0,"(like,remind)"
685,1.0,"(like,reproduct)"
686,2.0,"(like,republ)"
687,1.0,"(like,repurpos)"
688,1.0,"(like,resolut)"
689,5.0,"(like,result)"
690,1.0,"(like,retain)"
691,1.0,"(like,retroinspir)"
692,2.0,"(like,reunion)"
693,2.0,"(like,rev)"
694,1.0,"(like,reveng)"
695,1.0,"(like,reveri)"
696,3.0,"(like,reward)"
697,1.0,"(like,rework)"
698,1.0,"(like,rideapp)"
699,4.0,"(like,rifl)"
700,1.0,"(like,riot)"
701,1.0,"(like,risktak)"
702,1.0,"(like,roadway)"
703,3.0,"(like,rocher)"
704,1.0,"(like,rockin)"
705,3.0,"(like,rockwel)"
706,1.0,"(like,rodeo)"
707,1.0,"(like,roil)"
708,2.0,"(like,rooney)"
709,5.0,"(like,rope)"
710,1.0,"(like,rosemari)"
711,1.0,"(like,rot)"
712,1.0,"(like,rotisseri)"
713,3.0,"(like,routin)"
714,3.0,"(like,ruin)"
715,10.0,"(like,rule)"
716,4.0,"(like,rumbl)"
717,4.0,"(like,rural)"
718,1.0,"(like,ruse)"
719,5.0,"(like,sad)"
720,1.0,"(like,sak)"
721,1.0,"(like,salk)"
722,2.0,"(like,salon)"
723,2.0,"(like,sander)"
724,1.0,"(like,saturday)"
725,1.0,"(like,sausag)"
726,1.0,"(like,saxophonist)"
727,76.0,"(like,say)"
728,1.0,"(like,scale)"
729,18.0,"(like,scene)"
730,1.0,"(like,scout)"
731,1.0,"(like,scrambl)"
732,1.0,"(like,screech)"
733,2.0,"(like,script)"
734,1.0,"(like,seamless)"
735,6.0,"(like,secur)"
736,1.0,"(like,selfdefens)"
737,1.0,"(like,selfmasteri)"
738,1.0,"(like,semest)"
739,6.0,"(like,send)"
740,5.0,"(like,senior)"
741,1.0,"(like,sensual)"
742,1.0,"(like,sentiment)"
743,4.0,"(like,sermon)"
744,18.0,"(like,set)"
745,6.0,"(like,seven)"
746,1.0,"(like,sexi)"
747,9.0,"(like,shape)"
748,7.0,"(like,shed)"
749,16.0,"(like,shop)"
750,9.0,"(like,short)"
751,1.0,"(like,shortliv)"
752,1.0,"(like,shortterm)"
753,70.0,"(like,show)"
754,16.0,"(like,side)"
755,19.0,"(like,sinc)"
756,1.0,"(like,singlecollector)"
757,1.0,"(like,singlet)"
758,3.0,"(like,sitcom)"
759,1.0,"(like,situp)"
760,1.0,"(like,skateboard)"
761,9.0,"(like,skin)"
762,5.0,"(like,slave)"
763,1.0,"(like,slick)"
764,1.0,"(like,slowest)"
765,5.0,"(like,smaller)"
766,1.0,"(like,smallish)"
767,2.0,"(like,smartphon)"
768,1.0,"(like,smeal)"
769,2.0,"(like,snake)"
770,1.0,"(like,snowcov)"
771,1.0,"(like,soandso)"
772,1.0,"(like,soap)"
773,1.0,"(like,socialist)"
774,1.0,"(like,sofa)"
775,2.0,"(like,sold)"
776,1.0,"(like,solid)"
777,3.0,"(like,soul)"
778,1.0,"(like,southeast)"
779,1.0,"(like,soy)"
780,1.0,"(like,spacex)"
781,1.0,"(like,span)"
782,4.0,"(like,speci)"
783,1.0,"(like,spelunk)"
784,9.0,"(like,spend)"
785,1.0,"(like,spiderman)"
786,1.0,"(like,spike)"
787,2.0,"(like,spiritu)"
788,1.0,"(like,splatter)"
789,1.0,"(like,spontan)"
790,1.0,"(like,stabil)"
791,2.0,"(like,stark)"
792,1.0,"(like,starri)"
793,39.0,"(like,state)"
794,2.0,"(like,statist)"
795,3.0,"(like,steal)"
796,2.0,"(like,steve)"
797,1.0,"(like,stilt)"
798,2.0,"(like,sting)"
799,1.0,"(like,stoic)"
800,1.0,"(like,stoudamir)"
801,2.0,"(like,straightforward)"
802,2.0,"(like,string)"
803,1.0,"(like,stroller)"
804,1.0,"(like,strudel)"
805,2.0,"(like,stubhub)"
806,1.0,"(like,subsidi)"
807,2.0,"(like,substitut)"
808,5.0,"(like,sun)"
809,1.0,"(like,sunlight)"
810,3.0,"(like,sunset)"
811,1.0,"(like,supergirl)"
812,2.0,"(like,supermarket)"
813,1.0,"(like,superstar)"
814,18.0,"(like,suppos)"
815,3.0,"(like,survey)"
816,1.0,"(like,sweatshirt)"
817,1.0,"(like,swift)"
818,1.0,"(like,swirl)"
819,5.0,"(like,sympathi)"
820,3.0,"(like,tactic)"
821,11.0,"(like,taken)"
822,2.0,"(like,tale)"
823,3.0,"(like,talent)"
824,2.0,"(like,tall)"
825,1.0,"(like,tamika)"
826,2.0,"(like,tap)"
827,1.0,"(like,tarass)"
828,2.0,"(like,technic)"
829,1.0,"(like,ted)"
830,3.0,"(like,terrorist)"
831,9.0,"(like,theater)"
832,5.0,"(like,theori)"
833,7.0,"(like,these)"
834,2.0,"(like,theyv)"
835,4.0,"(like,thin)"
836,1.0,"(like,threesom)"
837,3.0,"(like,thrown)"
838,1.0,"(like,thwart)"
839,1.0,"(like,tigert)"
840,1.0,"(like,tim)"
841,2.0,"(like,timeconsum)"
842,2.0,"(like,token)"
843,1.0,"(like,toll)"
844,16.0,"(like,top)"
845,1.0,"(like,toro)"
846,4.0,"(like,toss)"
847,2.0,"(like,tout)"
848,5.0,"(like,tower)"
849,9.0,"(like,town)"
850,1.0,"(like,township)"
851,7.0,"(like,trade)"
852,3.0,"(like,traffic)"
853,1.0,"(like,traver)"
854,3.0,"(like,tray)"
855,4.0,"(like,treasur)"
856,29.0,"(like,treat)"
857,1.0,"(like,treewizard)"
858,4.0,"(like,trial)"
859,1.0,"(like,trivial)"
860,1.0,"(like,troy)"
861,1.0,"(like,trumpet)"
862,4.0,"(like,truth)"
863,2.0,"(like,tuna)"
864,2.0,"(like,uber)"
865,1.0,"(like,uncommon)"
866,2.0,"(like,uncorrect)"
867,2.0,"(like,underag)"
868,1.0,"(like,undergradu)"
869,1.0,"(like,underwat)"
870,2.0,"(like,underworld)"
871,2.0,"(like,uniform)"
872,1.0,"(like,unintent)"
873,2.0,"(like,unlock)"
874,1.0,"(like,unpopular)"
875,1.0,"(like,unvoic)"
876,1.0,"(like,uppermiddleclass)"
877,1.0,"(like,upscal)"
878,1.0,"(like,uptown)"
879,1.0,"(like,ur)"
880,1.0,"(like,va)"
881,3.0,"(like,vacat)"
882,9.0,"(like,valu)"
883,2.0,"(like,valuabl)"
884,1.0,"(like,vampir)"
885,1.0,"(like,venezuela)"
886,3.0,"(like,ventur)"
887,3.0,"(like,venu)"
888,1.0,"(like,veri)"
889,7.0,"(like,victim)"
