,count,pair
275,2.0,"(like,dish)"
276,1.0,"(like,distinct)"
277,1.0,"(like,drape)"
278,1.0,"(like,draw)"
279,1.0,"(like,drop)"
280,1.0,"(like,dumpl)"
281,1.0,"(like,duti)"
282,2.0,"(like,earn)"
283,1.0,"(like,earth)"
284,1.0,"(like,easili)"
285,1.0,"(like,econom)"
286,1.0,"(like,egg)"
287,1.0,"(like,either)"
288,1.0,"(like,emot)"
289,1.0,"(like,ephemera)"
290,1.0,"(like,episod)"
291,2.0,"(like,expand)"
292,1.0,"(like,experienc)"
293,2.0,"(like,factori)"
294,1.0,"(like,faith)"
295,2.0,"(like,fall)"
296,5.0,"(like,femal)"
297,1.0,"(like,fifth)"
298,4.0,"(like,find)"
299,2.0,"(like,finest)"
300,1.0,"(like,firm)"
301,1.0,"(like,fit)"
302,3.0,"(like,franc)"
303,1.0,"(like,fresh)"
304,1.0,"(like,garbl)"
305,1.0,"(like,gigtyp)"
306,4.0,"(like,gild)"
307,2.0,"(like,glamsquad)"
308,2.0,"(like,glimps)"
309,2.0,"(like,good)"
310,1.0,"(like,grandma)"
311,1.0,"(like,grip)"
312,1.0,"(like,gross)"
313,1.0,"(like,grown)"
314,1.0,"(like,harbor)"
315,1.0,"(like,have)"
316,3.0,"(like,head)"
317,5.0,"(like,hear)"
318,2.0,"(like,household)"
319,1.0,"(like,indic)"
320,1.0,"(like,inflat)"
321,1.0,"(like,influenc)"
322,2.0,"(like,initi)"
323,1.0,"(like,intim)"
324,1.0,"(like,intract)"
325,2.0,"(like,issu)"
326,1.0,"(like,japan)"
327,1.0,"(like,jongun)"
328,1.0,"(like,keep)"
329,1.0,"(like,kidd)"
330,1.0,"(like,korean)"
331,1.0,"(like,lacross)"
332,1.0,"(like,ladiesgoneglob)"
333,1.0,"(like,langur)"
334,1.0,"(like,let)"
335,4.0,"(like,lettersnytimescom)"
336,14.0,"(like,like)"
337,1.0,"(like,lone)"
338,2.0,"(like,luxuri)"
339,3.0,"(like,magic)"
340,10.0,"(like,male)"
341,1.0,"(like,mass)"
342,1.0,"(like,mcnulti)"
343,1.0,"(like,mid1990)"
344,3.0,"(like,mind)"
345,1.0,"(like,misinform)"
346,1.0,"(like,mit)"
347,1.0,"(like,moss)"
348,1.0,"(like,mountain)"
349,1.0,"(like,muttonchop)"
350,1.0,"(like,network)"
351,15.0,"(like,new)"
352,1.0,"(like,newspap)"
353,1.0,"(like,nomad)"
354,1.0,"(like,noodl)"
355,1.0,"(like,notepad)"
356,3.0,"(like,occur)"
357,2.0,"(like,often)"
358,1.0,"(like,onli)"
359,6.0,"(like,park)"
360,3.0,"(like,person)"
361,1.0,"(like,phoni)"
362,1.0,"(like,plant)"
363,3.0,"(like,platform)"
364,1.0,"(like,pollut)"
365,1.0,"(like,practition)"
366,1.0,"(like,pregnant)"
367,1.0,"(like,preipo)"
368,2.0,"(like,pretti)"
369,2.0,"(like,pro)"
370,1.0,"(like,purpos)"
371,3.0,"(like,put)"
372,1.0,"(like,quit)"
373,1.0,"(like,railroad)"
374,1.0,"(like,rais)"
375,1.0,"(like,rape)"
376,2.0,"(like,recal)"
377,1.0,"(like,recip)"
378,1.0,"(like,refrain)"
379,3.0,"(like,remain)"
380,3.0,"(like,resolut)"
381,1.0,"(like,rideapp)"
382,1.0,"(like,risktak)"
383,1.0,"(like,rockin)"
384,1.0,"(like,rumbl)"
385,1.0,"(like,rumpl)"
386,7.0,"(like,say)"
387,1.0,"(like,scout)"
388,1.0,"(like,secur)"
389,1.0,"(like,send)"
390,1.0,"(like,sentiment)"
391,1.0,"(like,seven)"
392,5.0,"(like,shape)"
393,2.0,"(like,shop)"
394,1.0,"(like,shortterm)"
395,4.0,"(like,show)"
396,3.0,"(like,side)"
397,1.0,"(like,sinc)"
398,1.0,"(like,smaller)"
399,1.0,"(like,sold)"
400,1.0,"(like,speci)"
401,1.0,"(like,spelunk)"
402,2.0,"(like,spend)"
403,2.0,"(like,state)"
404,1.0,"(like,sting)"
405,1.0,"(like,sun)"
406,1.0,"(like,suppos)"
407,1.0,"(like,survey)"
408,2.0,"(like,tackl)"
409,1.0,"(like,taken)"
410,1.0,"(like,talent)"
411,1.0,"(like,tim)"
412,2.0,"(like,toll)"
413,1.0,"(like,top)"
414,1.0,"(like,town)"
415,1.0,"(like,trade)"
416,1.0,"(like,transit)"
417,2.0,"(like,treasur)"
418,1.0,"(like,trial)"
419,4.0,"(like,uber)"
420,1.0,"(like,vacat)"
421,4.0,"(like,valu)"
422,1.0,"(like,ventur)"
423,4.0,"(like,victim)"
424,1.0,"(like,volleybal)"
425,1.0,"(like,wash)"
426,4.0,"(like,we)"
427,1.0,"(like,weve)"
428,16.0,"(like,what)"
429,1.0,"(like,wildhair)"
430,2.0,"(like,wilt)"
431,1.0,"(like,win)"
432,1.0,"(like,wing)"
433,2.0,"(like,within)"
434,1.0,"(like,word)"
435,18.0,"(like,work)"
436,1.0,"(like,writer)"
437,4.0,"(like,youd)"
438,4.0,"(like,your)"
439,1.0,"(mr,1152)"
440,1.0,"(mr,20)"
441,2.0,"(mr,2006)"
442,2.0,"(mr,2020)"
443,1.0,"(mr,3)"
444,2.0,"(mr,55)"
445,2.0,"(mr,570)"
446,2.0,"(mr,abloh)"
447,1.0,"(mr,across)"
448,1.0,"(mr,agre)"
449,1.0,"(mr,alawlaki)"
450,1.0,"(mr,almost)"
451,1.0,"(mr,an)"
452,1.0,"(mr,approach)"
453,1.0,"(mr,area)"
454,3.0,"(mr,attack)"
455,1.0,"(mr,attempt)"
456,3.0,"(mr,avail)"
457,1.0,"(mr,await)"
458,1.0,"(mr,barr)"
459,2.0,"(mr,begin)"
460,1.0,"(mr,believ)"
461,1.0,"(mr,benefit)"
462,1.0,"(mr,bit)"
463,2.0,"(mr,blond)"
464,1.0,"(mr,briefli)"
465,1.0,"(mr,broke)"
466,1.0,"(mr,broker)"
467,2.0,"(mr,bus)"
468,1.0,"(mr,cambridg)"
469,1.0,"(mr,castl)"
470,1.0,"(mr,center)"
471,1.0,"(mr,charl)"
472,1.0,"(mr,civil)"
473,1.0,"(mr,classmat)"
474,2.0,"(mr,club)"
475,2.0,"(mr,code)"
476,1.0,"(mr,cohn)"
477,2.0,"(mr,collabor)"
478,1.0,"(mr,collect)"
479,1.0,"(mr,commission)"
480,12.0,"(mr,compani)"
481,1.0,"(mr,concern)"
482,2.0,"(mr,continu)"
483,1.0,"(mr,contract)"
484,1.0,"(mr,conversationi)"
485,9.0,"(mr,could)"
486,5.0,"(mr,countri)"
487,1.0,"(mr,cozi)"
488,1.0,"(mr,crown)"
489,1.0,"(mr,custom)"
490,1.0,"(mr,d)"
491,1.0,"(mr,daniel)"
492,4.0,"(mr,daz)"
493,3.0,"(mr,de)"
494,1.0,"(mr,deep)"
495,4.0,"(mr,defend)"
496,1.0,"(mr,diggin)"
497,1.0,"(mr,dna)"
498,2.0,"(mr,driver)"
499,3.0,"(mr,earli)"
500,1.0,"(mr,earn)"
501,1.0,"(mr,either)"
502,1.0,"(mr,elud)"
503,1.0,"(mr,emot)"
504,1.0,"(mr,enact)"
505,2.0,"(mr,engag)"
506,1.0,"(mr,ever)"
507,1.0,"(mr,expand)"
508,2.0,"(mr,fall)"
509,1.0,"(mr,final)"
510,1.0,"(mr,find)"
511,1.0,"(mr,firm)"
512,10.0,"(mr,first)"
513,1.0,"(mr,flamingo)"
514,1.0,"(mr,flash)"
515,2.0,"(mr,float)"
516,1.0,"(mr,follow)"
517,2.0,"(mr,french)"
518,9.0,"(mr,friend)"
519,1.0,"(mr,ghosn)"
520,1.0,"(mr,good)"
521,2.0,"(mr,got)"
522,2.0,"(mr,graduat)"
523,1.0,"(mr,greenberg)"
524,1.0,"(mr,greyhound)"
525,1.0,"(mr,grip)"
526,2.0,"(mr,guarante)"
527,2.0,"(mr,guess)"
528,2.0,"(mr,have)"
529,3.0,"(mr,head)"
530,2.0,"(mr,hear)"
531,1.0,"(mr,highway)"
532,1.0,"(mr,howev)"
533,1.0,"(mr,indigen)"
534,4.0,"(mr,industri)"
535,1.0,"(mr,instant)"
536,4.0,"(mr,intern)"
537,2.0,"(mr,invest)"
538,1.0,"(mr,iron)"
539,1.0,"(mr,jochen)"
540,1.0,"(mr,john)"
541,2.0,"(mr,judg)"
542,1.0,"(mr,knox)"
543,1.0,"(mr,larg)"
544,1.0,"(mr,lawsuit)"
545,2.0,"(mr,leader)"
546,6.0,"(mr,leav)"
547,1.0,"(mr,legal)"
548,2.0,"(mr,lend)"
549,1.0,"(mr,lift)"
550,6.0,"(mr,like)"
551,2.0,"(mr,lili)"
552,1.0,"(mr,lodg)"
553,1.0,"(mr,longterm)"
554,4.0,"(mr,maduro)"
555,3.0,"(mr,main)"
556,1.0,"(mr,manicurist)"
557,1.0,"(mr,mariam)"
558,33.0,"(mr,mateo)"
559,1.0,"(mr,mayerl)"
560,3.0,"(mr,miami)"
561,6.0,"(mr,million)"
562,1.0,"(mr,mind)"
563,1.0,"(mr,misspel)"
564,1.0,"(mr,mont)"
565,1.0,"(mr,municip)"
566,2.0,"(mr,never)"
567,1.0,"(mr,not)"
568,1.0,"(mr,obama)"
569,3.0,"(mr,on)"
570,1.0,"(mr,origin)"
571,1.0,"(mr,otherwis)"
572,2.0,"(mr,park)"
573,1.0,"(mr,place)"
574,1.0,"(mr,profit)"
575,1.0,"(mr,puffer)"
576,1.0,"(mr,question)"
577,1.0,"(mr,r)"
578,1.0,"(mr,rail)"
579,1.0,"(mr,rape)"
580,1.0,"(mr,rebellion)"
581,1.0,"(mr,rebuk)"
582,1.0,"(mr,receipt)"
583,1.0,"(mr,result)"
584,1.0,"(mr,retir)"
585,1.0,"(mr,rule)"
586,1.0,"(mr,santillan)"
587,11.0,"(mr,sayoc)"
588,1.0,"(mr,scapegoat)"
589,2.0,"(mr,schedul)"
590,4.0,"(mr,see)"
591,2.0,"(mr,servic)"
592,3.0,"(mr,sharpli)"
593,2.0,"(mr,shift)"
594,1.0,"(mr,shop)"
595,2.0,"(mr,shortterm)"
596,10.0,"(mr,show)"
597,2.0,"(mr,siegan)"
598,3.0,"(mr,sinc)"
599,5.0,"(mr,slavin)"
600,2.0,"(mr,slight)"
601,1.0,"(mr,smoke)"
602,1.0,"(mr,social)"
603,1.0,"(mr,sojourn)"
604,1.0,"(mr,soto)"
605,1.0,"(mr,sought)"
606,1.0,"(mr,staff)"
607,3.0,"(mr,stake)"
608,4.0,"(mr,store)"
609,1.0,"(mr,successor)"
610,2.0,"(mr,tale)"
611,1.0,"(mr,theori)"
612,5.0,"(mr,tinazzi)"
613,2.0,"(mr,toll)"
614,3.0,"(mr,trail)"
615,4.0,"(mr,truck)"
616,41.0,"(mr,trump)"
617,2.0,"(mr,twist)"
618,1.0,"(mr,twoday)"
619,2.0,"(mr,uber)"
620,1.0,"(mr,ultim)"
621,2.0,"(mr,understand)"
622,4.0,"(mr,valu)"
623,1.0,"(mr,venezuela)"
624,1.0,"(mr,version)"
625,1.0,"(mr,vest)"
626,1.0,"(mr,victim)"
627,1.0,"(mr,video)"
628,1.0,"(mr,virtual)"
629,1.0,"(mr,wakefield)"
630,1.0,"(mr,weekslong)"
631,4.0,"(mr,what)"
632,6.0,"(mr,william)"
633,1.0,"(mr,winfrey)"
634,14.0,"(mr,work)"
635,20.0,"(mr,would)"
636,1.0,"(ms,2008)"
637,1.0,"(ms,28)"
638,2.0,"(ms,accus)"
639,1.0,"(ms,actual)"
640,1.0,"(ms,aid)"
641,2.0,"(ms,airbnb)"
642,10.0,"(ms,also)"
643,1.0,"(ms,anass)"
644,1.0,"(ms,anthoni)"
645,1.0,"(ms,appeal)"
646,1.0,"(ms,are)"
647,1.0,"(ms,author)"
648,1.0,"(ms,b)"
649,1.0,"(ms,basement)"
650,1.0,"(ms,birth)"
651,1.0,"(ms,brought)"
652,1.0,"(ms,brown)"
653,1.0,"(ms,caus)"
654,1.0,"(ms,cheer)"
655,1.0,"(ms,collaps)"
656,1.0,"(ms,colomb)"
657,3.0,"(ms,costa)"
658,1.0,"(ms,credit)"
659,1.0,"(ms,cult)"
660,1.0,"(ms,cyclist)"
661,2.0,"(ms,dawn)"
662,1.0,"(ms,declin)"
663,1.0,"(ms,depecol)"
664,1.0,"(ms,design)"
665,1.0,"(ms,differ)"
666,2.0,"(ms,dont)"
667,1.0,"(ms,dozen)"
668,1.0,"(ms,engend)"
669,1.0,"(ms,enjoy)"
670,2.0,"(ms,enorm)"
671,1.0,"(ms,enough)"
672,1.0,"(ms,exercis)"
673,1.0,"(ms,expect)"
674,1.0,"(ms,extrem)"
675,4.0,"(ms,famili)"
676,1.0,"(ms,far)"
677,2.0,"(ms,father)"
678,2.0,"(ms,feher)"
679,4.0,"(ms,felt)"
680,2.0,"(ms,for)"
681,1.0,"(ms,frank)"
682,1.0,"(ms,from)"
683,2.0,"(ms,generat)"
684,1.0,"(ms,gillibrand)"
685,2.0,"(ms,grew)"
686,2.0,"(ms,hadestown)"
687,2.0,"(ms,heart)"
688,1.0,"(ms,heat)"
689,19.0,"(ms,i)"
690,1.0,"(ms,immedi)"
691,3.0,"(ms,import)"
692,1.0,"(ms,independ)"
693,1.0,"(ms,inform)"
694,1.0,"(ms,instead)"
695,3.0,"(ms,interview)"
696,1.0,"(ms,island)"
697,1.0,"(ms,ive)"
698,5.0,"(ms,jaim)"
699,2.0,"(ms,justic)"
700,1.0,"(ms,kind)"
701,9.0,"(ms,kwade)"
702,2.0,"(ms,last)"
703,1.0,"(ms,less)"
704,1.0,"(ms,local)"
705,1.0,"(ms,long)"
706,2.0,"(ms,look)"
707,1.0,"(ms,lot)"
708,2.0,"(ms,manag)"
709,3.0,"(ms,may)"
710,7.0,"(ms,met)"
711,1.0,"(ms,moment)"
712,4.0,"(ms,move)"
713,1.0,"(ms,much)"
714,1.0,"(ms,myself)"
715,4.0,"(ms,name)"
716,1.0,"(ms,natasha)"
717,2.0,"(ms,neighbor)"
718,1.0,"(ms,north)"
719,3.0,"(ms,note)"
720,1.0,"(ms,now)"
721,4.0,"(ms,offic)"
722,1.0,"(ms,older)"
723,1.0,"(ms,olympicsstyl)"
724,6.0,"(ms,omar)"
725,1.0,"(ms,onc)"
726,1.0,"(ms,open)"
727,1.0,"(ms,other)"
728,3.0,"(ms,parent)"
729,1.0,"(ms,part)"
730,3.0,"(ms,partner)"
731,2.0,"(ms,passion)"
732,1.0,"(ms,passiv)"
733,1.0,"(ms,payrol)"
734,1.0,"(ms,perhap)"
735,2.0,"(ms,place)"
736,1.0,"(ms,plan)"
737,2.0,"(ms,polic)"
738,1.0,"(ms,prop)"
739,2.0,"(ms,publish)"
740,2.0,"(ms,raaphorst)"
741,1.0,"(ms,rebuk)"
742,1.0,"(ms,renter)"
743,1.0,"(ms,repair)"
744,1.0,"(ms,republican)"
745,2.0,"(ms,rock)"
746,1.0,"(ms,rose)"
747,1.0,"(ms,salt)"
748,1.0,"(ms,scarecrow)"
749,2.0,"(ms,sent)"
750,2.0,"(ms,sexual)"
751,2.0,"(ms,situat)"
752,1.0,"(ms,skeptic)"
753,1.0,"(ms,sketchi)"
754,1.0,"(ms,song)"
755,1.0,"(ms,split)"
756,1.0,"(ms,spokesman)"
757,2.0,"(ms,staff)"
758,1.0,"(ms,store)"
759,1.0,"(ms,stream)"
760,2.0,"(ms,summer)"
761,1.0,"(ms,susan)"
762,1.0,"(ms,teak)"
763,1.0,"(ms,ticket)"
764,4.0,"(ms,travel)"
765,2.0,"(ms,trump)"
766,1.0,"(ms,tumbl)"
767,3.0,"(ms,two)"
768,1.0,"(ms,uk)"
769,2.0,"(ms,video)"
770,1.0,"(ms,washington)"
771,2.0,"(ms,we)"
772,3.0,"(ms,weekend)"
773,1.0,"(ms,wife)"
774,2.0,"(ms,williamsburg)"
775,7.0,"(ms,would)"
776,1.0,"(ms,wrap)"
777,1.0,"(new,201)"
778,4.0,"(new,2016)"
779,3.0,"(new,5)"
780,1.0,"(new,530)"
781,1.0,"(new,56)"
782,7.0,"(new,accord)"
783,1.0,"(new,accumul)"
784,1.0,"(new,adapt)"
785,4.0,"(new,add)"
786,1.0,"(new,administr)"
787,2.0,"(new,adopt)"
788,1.0,"(new,affair)"
789,1.0,"(new,afflict)"
790,2.0,"(new,almost)"
791,1.0,"(new,alon)"
792,2.0,"(new,among)"
793,1.0,"(new,antivaccin)"
794,1.0,"(new,asid)"
795,1.0,"(new,axio)"
796,2.0,"(new,bad)"
797,7.0,"(new,bar)"
798,1.0,"(new,battl)"
799,4.0,"(new,be)"
800,1.0,"(new,berlin)"
801,1.0,"(new,bestow)"
802,1.0,"(new,bet)"
803,7.0,"(new,bike)"
804,5.0,"(new,billion)"
805,1.0,"(new,blame)"
806,3.0,"(new,boy)"
807,1.0,"(new,break)"
808,1.0,"(new,britain)"
809,2.0,"(new,buri)"
810,3.0,"(new,buyer)"
811,7.0,"(new,call)"
812,3.0,"(new,candl)"
813,1.0,"(new,cap)"
814,2.0,"(new,case)"
815,1.0,"(new,cathedr)"
816,2.0,"(new,cfo)"
817,1.0,"(new,chairman)"
818,1.0,"(new,chilean)"
819,2.0,"(new,claim)"
820,2.0,"(new,client)"
821,2.0,"(new,cloth)"
822,1.0,"(new,cohen)"
823,2.0,"(new,common)"
824,1.0,"(new,competit)"
825,2.0,"(new,complet)"
826,1.0,"(new,concert)"
827,2.0,"(new,connect)"
828,2.0,"(new,consent)"
829,1.0,"(new,constant)"
830,2.0,"(new,cours)"
831,2.0,"(new,crime)"
832,2.0,"(new,custom)"
833,2.0,"(new,cycl)"
834,1.0,"(new,dan)"
835,2.0,"(new,debut)"
836,1.0,"(new,dedic)"
837,2.0,"(new,degre)"
838,1.0,"(new,deliveri)"
839,1.0,"(new,demonstr)"
840,6.0,"(new,develop)"
841,2.0,"(new,didnt)"
842,1.0,"(new,dine)"
843,1.0,"(new,diplomat)"
844,1.0,"(new,disturb)"
845,1.0,"(new,dress)"
846,1.0,"(new,earlyadopt)"
847,1.0,"(new,econom)"
848,1.0,"(new,electron)"
849,1.0,"(new,entir)"
850,1.0,"(new,eve)"
851,9.0,"(new,even)"
852,4.0,"(new,event)"
853,2.0,"(new,exampl)"
854,4.0,"(new,experi)"
855,2.0,"(new,extend)"
856,1.0,"(new,extinct)"
857,2.0,"(new,extra)"
858,1.0,"(new,eyepop)"
859,6.0,"(new,fee)"
860,1.0,"(new,fewer)"
861,3.0,"(new,film)"
862,1.0,"(new,footag)"
863,1.0,"(new,foundat)"
864,1.0,"(new,fund)"
865,2.0,"(new,give)"
866,3.0,"(new,gov)"
867,2.0,"(new,groom)"
868,3.0,"(new,group)"
869,1.0,"(new,harvard)"
870,1.0,"(new,hector)"
871,3.0,"(new,help)"
872,8.0,"(new,here)"
873,1.0,"(new,highest)"
874,1.0,"(new,histori)"
875,2.0,"(new,hope)"
876,1.0,"(new,hot)"
877,1.0,"(new,hotel)"
878,2.0,"(new,hour)"
879,1.0,"(new,hunt)"
880,1.0,"(new,huntington)"
881,1.0,"(new,ice)"
882,2.0,"(new,impos)"
