,count,pair
264,1.0,"(citi,reduct)"
265,1.0,"(citi,regist)"
266,1.0,"(citi,reich)"
267,1.0,"(citi,relentless)"
268,1.0,"(citi,remedi)"
269,16.0,"(citi,report)"
270,1.0,"(citi,republican)"
271,1.0,"(citi,revolut)"
272,1.0,"(citi,ridership)"
273,1.0,"(citi,risen)"
274,1.0,"(citi,robberi)"
275,1.0,"(citi,roca)"
276,1.0,"(citi,rode)"
277,8.0,"(citi,run)"
278,1.0,"(citi,ruth)"
279,1.0,"(citi,safeguard)"
280,1.0,"(citi,sand)"
281,2.0,"(citi,saw)"
282,1.0,"(citi,scale)"
283,4.0,"(citi,scene)"
284,1.0,"(citi,scout)"
285,1.0,"(citi,sculptur)"
286,1.0,"(citi,secaucus)"
287,1.0,"(citi,secondlargest)"
288,2.0,"(citi,segreg)"
289,1.0,"(citi,session)"
290,1.0,"(citi,seven)"
291,1.0,"(citi,shibam)"
292,2.0,"(citi,short)"
293,1.0,"(citi,should)"
294,7.0,"(citi,site)"
295,2.0,"(citi,skeleton)"
296,6.0,"(citi,slogan)"
297,1.0,"(citi,snake)"
298,2.0,"(citi,sort)"
299,2.0,"(citi,specchi)"
300,3.0,"(citi,spend)"
301,1.0,"(citi,sporad)"
302,1.0,"(citi,spot)"
303,1.0,"(citi,spring)"
304,1.0,"(citi,st)"
305,2.0,"(citi,stark)"
306,2.0,"(citi,starledg)"
307,43.0,"(citi,state)"
308,1.0,"(citi,staten)"
309,2.0,"(citi,steal)"
310,1.0,"(citi,steve)"
311,1.0,"(citi,stockholm)"
312,2.0,"(citi,storefront)"
313,2.0,"(citi,strang)"
314,5.0,"(citi,struggl)"
315,3.0,"(citi,subject)"
316,4.0,"(citi,suburban)"
317,1.0,"(citi,sunflow)"
318,1.0,"(citi,swath)"
319,2.0,"(citi,swift)"
320,2.0,"(citi,symbol)"
321,2.0,"(citi,tabloid)"
322,4.0,"(citi,taken)"
323,2.0,"(citi,talk)"
324,3.0,"(citi,tallest)"
325,4.0,"(citi,teacher)"
326,3.0,"(citi,tend)"
327,5.0,"(citi,term)"
328,1.0,"(citi,terror)"
329,3.0,"(citi,these)"
330,12.0,"(citi,they)"
331,1.0,"(citi,theyv)"
332,2.0,"(citi,thought)"
333,3.0,"(citi,told)"
334,1.0,"(citi,ton)"
335,3.0,"(citi,tower)"
336,2.0,"(citi,trade)"
337,1.0,"(citi,trailhead)"
338,13.0,"(citi,transport)"
339,1.0,"(citi,trial)"
340,2.0,"(citi,triest)"
341,3.0,"(citi,truth)"
342,1.0,"(citi,tucson)"
343,2.0,"(citi,unapologet)"
344,9.0,"(citi,univers)"
345,2.0,"(citi,user)"
346,2.0,"(citi,vari)"
347,1.0,"(citi,various)"
348,3.0,"(citi,vast)"
349,3.0,"(citi,vision)"
350,4.0,"(citi,washington)"
351,2.0,"(citi,wave)"
352,4.0,"(citi,weapon)"
353,1.0,"(citi,wear)"
354,1.0,"(citi,websit)"
355,1.0,"(citi,weekday)"
356,1.0,"(citi,weldon)"
357,9.0,"(citi,west)"
358,8.0,"(citi,when)"
359,1.0,"(citi,who)"
360,1.0,"(citi,will)"
361,2.0,"(citi,william)"
362,4.0,"(citi,williamsburg)"
363,1.0,"(citi,x)"
364,4.0,"(citi,yet)"
365,91.0,"(like,)"
366,2.0,"(like,14)"
367,1.0,"(like,2020)"
368,1.0,"(like,3)"
369,1.0,"(like,31stfloor)"
370,1.0,"(like,42)"
371,1.0,"(like,7389)"
372,2.0,"(like,account)"
373,1.0,"(like,across)"
374,5.0,"(like,act)"
375,2.0,"(like,administr)"
376,2.0,"(like,africanamerican)"
377,1.0,"(like,ago)"
378,2.0,"(like,agre)"
379,1.0,"(like,almost)"
380,2.0,"(like,announc)"
381,8.0,"(like,anoth)"
382,1.0,"(like,anybodi)"
383,6.0,"(like,app)"
384,1.0,"(like,appear)"
385,1.0,"(like,arc)"
386,1.0,"(like,area)"
387,1.0,"(like,artfriend)"
388,1.0,"(like,aspen)"
389,2.0,"(like,atop)"
390,2.0,"(like,attract)"
391,1.0,"(like,avalon)"
392,2.0,"(like,avocado)"
393,1.0,"(like,awkward)"
394,2.0,"(like,basebal)"
395,1.0,"(like,baubl)"
396,1.0,"(like,be)"
397,1.0,"(like,becam)"
398,4.0,"(like,becom)"
399,1.0,"(like,berryman)"
400,7.0,"(like,big)"
401,2.0,"(like,biggest)"
402,1.0,"(like,bipartisan)"
403,8.0,"(like,black)"
404,1.0,"(like,block)"
405,1.0,"(like,blowup)"
