,keywords,urls
69,walk,https://www.nytimes.com/2019/03/14/arts/television/billions-showtime-succession-hbo.html
70,walk,https://www.nytimes.com/2019/03/22/travel/five-places-to-visit-in-minneapolis.html
71,walk,https://www.nytimes.com/video/us/100000006406300/lori-loughlin-felicity-huffman-admissions-scam.html
72,walk,https://www.nytimes.com/2019/02/27/education/school-districts-funding-white-minorities.html
73,walk,https://www.nytimes.com/2019/02/10/nyregion/cuomo-tide-clean-subways-riders.html
74,walk,https://www.nytimes.com/2019/03/31/sports/yankees-orioles.html
75,walk,https://www.nytimes.com/2019/03/19/t-magazine/chloe-sevigny-damien-echols.html
76,walk,https://www.nytimes.com/2019/03/30/fashion/weddings/assisted-by-stubhub-and-beyonce.html
77,walk,https://www.nytimes.com/reuters/2019/04/08/us/08reuters-usa-justice-terrorism.html
78,walk,https://www.nytimes.com/2019/02/28/us/politics/us-china-trade-deal.html
79,walk,https://www.nytimes.com/2019/03/11/travel/lawrence-ferlinghettis-enduring-san-francisco.html
80,walk,https://www.nytimes.com/2019/02/07/business/nina-compton-compere-lapin-work-diary.html
81,walk,https://www.nytimes.com/2019/03/08/arts/gayle-king-r-kelly-interview.html
82,walk,https://www.nytimes.com/2019/03/19/sports/college-admissions-scandal-athletes.html
83,walk,https://www.nytimes.com/2019/01/14/dining/what-to-cook-right-now.html
84,walk,https://www.nytimes.com/2019/01/15/realestate/commercial/recent-commercial-real-estate-transactions.html
85,walk,https://www.nytimes.com/2019/02/27/style/modern-love-podcast-christina-hendricks.html
86,walk,https://www.nytimes.com/video/embedded/arts/television/100000006390429/every-night-that-i-was-with-him-there-was-abuse.html
87,walk,https://www.nytimes.com/2019/01/07/realestate/five-apartments-in-four-years.html
88,walk,https://www.nytimes.com/2019/02/07/realestate/homes-for-sale-in-brooklyn-and-manhattan.html
89,walk,https://www.nytimes.com/2019/02/23/well/move/when-an-injury-sidelines-a-runner.html
90,walk,https://www.nytimes.com/2019/01/29/realestate/commercial/new-york-real-estate.html
91,walk,https://www.nytimes.com/2019/03/13/realestate/2-8-million-homes-in-connecticut-california-and-south-carolina.html
92,walk,https://www.nytimes.com/2019/01/03/realestate/heading-west-for-new-development.html
93,walk,https://www.nytimes.com/2019/02/25/books/review/han-kang-white-book.html
94,walk,https://www.nytimes.com/2019/02/20/world/americas/venezuela-refugees-colombia.html
95,walk,https://www.nytimes.com/2019/03/15/books/review/michael-downing-perfect-agreement.html
96,walk,https://www.nytimes.com/2019/04/05/books/review/poetry-picture-books.html
97,walk,https://www.nytimes.com/2019/02/01/opinion/sunday/sports-humor-super-bowl.html
98,walk,https://www.nytimes.com/2019/03/05/t-magazine/runway-walk-movement-fashion-week.html
99,walk,https://www.nytimes.com/2019/03/29/realestate/a-tv-anchors-park-avenue-apartment-for-sale.html
100,walk,https://www.nytimes.com/2019/02/24/realestate/homes-that-sold-for-around-600000.html
101,walk,https://www.nytimes.com/2019/03/16/nyregion/frank-cali-mob-boss-killing.html
102,walk,https://www.nytimes.com/2019/04/05/smarter-living/how-to-deal-with-a-jerk-without-being-a-jerk.html
103,walk,https://www.nytimes.com/2019/03/22/style/modern-love-chivalry-control.html
104,walk,https://www.nytimes.com/2019/03/30/world/asia/afghanistan-hamdullah-mohib-zalmay-khalilzad.html
105,walk,https://www.nytimes.com/2019/03/14/reader-center/saudi-arabia-high-speed-train-medina-mecca.html
106,walk,https://www.nytimes.com/2019/04/04/us/eric-holder-nipsey-hussle.html
107,walk,https://www.nytimes.com/2019/04/08/us/chicago-mayor-lori-lightfoot.html
108,walk,https://www.nytimes.com/2019/02/08/us/sergeant-woodard-batesburg-south-carolina.html
109,walk,https://www.nytimes.com/2019/03/06/style/international-womens-day-fundraisers.html
