,keywords,urls
74,train,https://www.nytimes.com/2019/03/30/sports/horse-racing/santa-anita-reopens.html
75,train,https://www.nytimes.com/2019/01/27/opinion/letters/subways-climate-change.html
76,train,https://www.nytimes.com/2019/03/26/us/mustang-burro-adoption.html
77,train,https://www.nytimes.com/2019/04/01/sports/santa-anita-horse-deaths.html
78,train,https://www.nytimes.com/reuters/2019/04/08/sports/soccer/08reuters-soccer-champions-tot-mci-preview.html
79,train,https://www.nytimes.com/2019/03/06/books/review/lost-children-archive-valeria-luiselli.html
80,train,https://www.nytimes.com/2019/04/01/todayspaper/quotation-of-the-day-23rd-death-at-track-puts-sport-in-danger.html
81,train,https://www.nytimes.com/2019/01/30/style/performix-house-gym-membership.html
82,train,https://www.nytimes.com/2019/03/21/nyregion/newyorktoday/nyc-news-natural-history-museum-diorama.html
83,train,https://www.nytimes.com/2019/04/05/world/europe/greece-migrant-protest.html
84,train,https://www.nytimes.com/2019/02/20/us/california-today-high-speed-rail-newsom-trump.html
85,train,https://www.nytimes.com/2019/02/27/obituaries/dondi-donald-joseph-white-overlooked.html
86,train,https://www.nytimes.com/2019/02/14/nyregion/newyorktoday/ny-news-police-friendly-fire.html
87,train,https://www.nytimes.com/2019/02/04/nyregion/nyc-subway-crime.html
88,train,https://www.nytimes.com/2019/02/25/us/california-high-speed-rail.html
89,train,https://www.nytimes.com/2019/01/16/world/europe/germany-train-delay-scarf.html
90,train,https://www.nytimes.com/2019/01/18/nyregion/staten-island-subway-dreams.html
91,train,https://www.nytimes.com/2019/01/14/nyregion/metropolitan-diary.html
92,train,https://www.nytimes.com/video/nyregion/100000006334118/after-death-on-subway-stairs-new-yorkers-lament-accessibility-issues.html
93,train,https://www.nytimes.com/2019/03/07/sports/wisconsin-rapids-boxing-club.html
94,train,https://www.nytimes.com/2019/03/06/sports/santa-anita.html
95,train,https://www.nytimes.com/2019/01/24/nyregion/metrocard-hike-3-dollars.html
96,train,https://www.nytimes.com/2019/03/24/briefing/mueller-report-brexit-boeing.html
97,train,https://www.nytimes.com/slideshow/2019/02/13/realestate/living-on-riverside-boulevard.html
98,train,https://www.nytimes.com/2019/02/24/todayspaper/quotation-of-the-day-austerity-thats-what-i-know-the-making-of-a-uk-millennial-socialist.html
99,train,https://www.nytimes.com/2019/02/03/nyregion/shooting-queens-subway.html
100,train,https://www.nytimes.com/2019/04/05/health/military-mindfulness-training.html
101,train,https://www.nytimes.com/2019/03/25/briefing/robert-mueller-israel-parkland.html
102,train,https://www.nytimes.com/2019/02/10/nyregion/cuomo-tide-clean-subways-riders.html
103,train,https://www.nytimes.com/reuters/2019/04/05/business/05reuters-britain-security-bankofengland.html
104,train,https://www.nytimes.com/2019/02/19/todayspaper/quotation-of-the-day-culture-shock-for-french-in-quebec-we-smoke-cigarettes-they-smoke-pot.html
105,train,https://www.nytimes.com/2019/01/31/style/boxing-gym-tribeca-style.html
106,train,https://www.nytimes.com/2019/03/15/movies/captain-marvel-goose.html
107,train,https://www.nytimes.com/2019/02/18/us/southern-baptists-sexual-abuse.html
108,train,https://www.nytimes.com/2019/04/07/fashion/weddings/michael-crouch-daniel-henning.html
109,train,https://www.nytimes.com/2019/02/02/travel/apps-and-services-to-help-you-get-around-on-your-next-trip.html
