,keywords,urls
96,subway,https://www.nytimes.com/2019/02/03/world/europe/sweden-pregnant-woman-train.html
97,subway,https://www.nytimes.com/2019/01/29/nyregion/l-train-bike-lanes-buses.html
98,subway,https://www.nytimes.com/2019/03/13/nyregion/mta-subways-pied-a-terre-tax.html
99,subway,https://www.nytimes.com/2019/01/15/theater/carol-channing-death-memories.html
100,subway,https://www.nytimes.com/2019/01/12/sunday-review/l-train-new-york-subway.html
101,subway,https://www.nytimes.com/2019/01/24/nyregion/nyc-mta-board.html
102,subway,https://www.nytimes.com/2019/01/15/nyregion/l-train-mta-subway.html
103,subway,https://www.nytimes.com/2019/03/27/nyregion/newyorktoday/nyc-news-congestion-pricing.html
104,subway,https://www.nytimes.com/2019/03/11/nyregion/mta-subways-pied-a-terre-tax.html
105,subway,https://www.nytimes.com/2019/01/04/nyregion/real-estate-l-train-shutdown.html
106,subway,https://www.nytimes.com/2019/01/04/nyregion/fair-fares-metrocard-discount-nyc.html
107,subway,https://www.nytimes.com/2019/02/16/opinion/sunday/queens-amazon.html
108,subway,https://www.nytimes.com/2019/03/18/nyregion/newyorktoday/nyc-news-hudson-yards.html
109,subway,https://www.nytimes.com/2019/03/07/pageoneplus/corrections-march-8-2019.html
