,count,pair,word,cooccurword,alphaword
13971,232.0,"(new,york)",new,york,newyork
2709,117.0,"(mr,said)",mr,said,mrsaid
3778,86.0,"(said,ms)",ms,said,mssaid
13047,58.0,"(citi,new)",citi,new,citinew
10579,54.0,"(year,last)",last,year,lastyear
616,41.0,"(mr,trump)",mr,trump,mrtrump
8753,41.0,"(citi,york)",citi,york,citiyork
10431,38.0,"(time,new)",new,time,newtime
6053,37.0,"(said,would)",said,would,saidwould
7060,35.0,"(ms,chang)",chang,ms,changms
