,count,pair,word,cooccurword,alphaword
10096,1076.0,"(mr,said)",mr,said,mrsaid
50645,1052.0,"(new,york)",new,york,newyork
2307,459.0,"(mr,trump)",mr,trump,mrtrump
13330,427.0,"(said,ms)",ms,said,mssaid
38960,419.0,"(year,last)",last,year,lastyear
21529,339.0,"(said,would)",said,would,saidwould
37656,284.0,"(time,new)",new,time,newtime
49975,266.0,"(new,citi)",citi,new,citinew
6402,238.0,"(time,york)",time,york,timeyork
2374,228.0,"(mr,would)",mr,would,mrwould
