,count,pair,word,cooccurword,alphaword
25609,447.0,"(new,york)",new,york,newyork
5118,282.0,"(mr,said)",mr,said,mrsaid
6781,140.0,"(said,ms)",ms,said,mssaid
24126,127.0,"(citi,new)",citi,new,citinew
19735,110.0,"(year,last)",last,year,lastyear
16230,106.0,"(citi,york)",citi,york,citiyork
1178,99.0,"(mr,trump)",mr,trump,mrtrump
19080,86.0,"(time,new)",new,time,newtime
10948,82.0,"(said,would)",said,would,saidwould
8867,77.0,"(mr,cuomo)",cuomo,mr,cuomomr
