,count,pair,word,cooccurword,alphaword
53814,1275.0,"(new,york)",new,york,newyork
10158,1119.0,"(mr,said)",mr,said,mrsaid
13584,521.0,"(said,ms)",ms,said,mssaid
1848,485.0,"(mr,trump)",mr,trump,mrtrump
41906,389.0,"(year,last)",last,year,lastyear
53087,318.0,"(new,citi)",citi,new,citinew
39762,316.0,"(time,new)",new,time,newtime
22318,274.0,"(said,would)",said,would,saidwould
6237,273.0,"(time,york)",time,york,timeyork
1925,234.0,"(mr,would)",mr,would,mrwould
