,keywords,urls
68,pedestrian,https://www.nytimes.com/2019/04/08/us/masters-augusta-strip-clubs.html
69,pedestrian,https://www.nytimes.com/2019/01/31/us/iowa-student-death.html
70,pedestrian,https://www.nytimes.com/2019/03/15/t-magazine/nimes-france-travel-guide.html
71,pedestrian,https://www.nytimes.com/2019/01/30/world/asia/pollution-thailand-bangkok.html
72,pedestrian,https://www.nytimes.com/2019/03/12/opinion/stop-funding-southeast-asias-brutal-drug-war.html
73,pedestrian,https://www.nytimes.com/2019/02/15/books/review/whitney-scharer-age-light.html
74,pedestrian,https://www.nytimes.com/2019/03/26/briefing/mueller-report-brexit-sackler-family.html
75,pedestrian,https://www.nytimes.com/2019/04/02/t-magazine/paul-anthony-smith-art.html
76,pedestrian,https://www.nytimes.com/2019/02/21/business/auto-shows-detroit-los-angeles-future.html
77,pedestrian,https://www.nytimes.com/2019/03/29/us/politics/trump-mexico-illegal-immigration.html
78,pedestrian,https://www.nytimes.com/2019/03/07/books/review/good-kids-bad-city-kyle-swenson.html
79,pedestrian,https://www.nytimes.com/2019/02/11/us/politics/shutdown-deal.html
80,pedestrian,https://www.nytimes.com/2019/02/12/world/europe/facebook-germany-hate-speech.html
81,pedestrian,https://www.nytimes.com/2019/01/12/us/politics/trump-wall-border-security-debate.html
82,pedestrian,https://www.nytimes.com/2019/02/22/nyregion/newyorktoday/ny-news-sex-public.html
83,pedestrian,https://www.nytimes.com/2019/01/23/us/calexico-border-wall.html
84,pedestrian,https://www.nytimes.com/2019/02/27/nyregion/lirr-westbury-accident.html
85,pedestrian,https://www.nytimes.com/2019/04/01/nyregion/new-york-congestion-pricing.html
86,pedestrian,https://www.nytimes.com/2019/02/22/world/americas/brazil-venezuela-border-shooting.html
87,pedestrian,https://www.nytimes.com/2019/01/16/world/middleeast/isis-attack-syria-troops.html
88,pedestrian,https://www.nytimes.com/2019/04/04/travel/what-to-do-in-st-louis-vacation.html
89,pedestrian,https://www.nytimes.com/2019/01/01/us/kansas-city-smart-technology.html
90,pedestrian,https://www.nytimes.com/2019/02/26/travel/houston-places-to-go-traveler.html
91,pedestrian,https://www.nytimes.com/2019/02/19/t-magazine/dean-deluca-kitchen-jack-ceglic.html
92,pedestrian,https://www.nytimes.com/2019/03/08/realestate/the-building-inspector-as-action-hero.html
93,pedestrian,https://www.nytimes.com/2019/03/07/travel/what-to-do-in-st-augustine-florida.html
94,pedestrian,https://www.nytimes.com/2019/01/31/us/weather-polar-vortex.html
95,pedestrian,https://www.nytimes.com/2019/03/06/business/dealbook/carlos-ghosn-bail.html
96,pedestrian,https://www.nytimes.com/2019/02/25/travel/shaped-by-meridas-artistic-soul.html
97,pedestrian,https://www.nytimes.com/2019/03/17/style/citizen-neighborhood-crime-app.html
98,pedestrian,https://www.nytimes.com/2019/02/06/opinion/athens-plato-academy.html
99,pedestrian,https://www.nytimes.com/2019/03/13/style/hudson-yards-shopping.html
100,pedestrian,https://www.nytimes.com/2019/03/08/books/review/janet-malcolm-essays-nobodys-looking-at-you.html
101,pedestrian,https://www.nytimes.com/2019/01/03/magazine/driving-living-reality.html
102,pedestrian,https://www.nytimes.com/2019/03/20/t-magazine/postmodern-dance.html
103,pedestrian,https://www.nytimes.com/2019/02/28/style/are-rats-good-pets.html
104,pedestrian,https://www.nytimes.com/2019/01/25/nyregion/half-king-nyc-closing.html
105,pedestrian,https://www.nytimes.com/2019/01/09/theater/ivo-van-hove-broadway.html
106,pedestrian,https://www.nytimes.com/2019/03/27/us/politics/cory-booker-2020-criminal-justice.html
107,pedestrian,https://www.nytimes.com/2019/01/14/sports/basketball/nba-power-rankings.html
108,pedestrian,https://www.nytimes.com/2019/01/03/arts/design/gillie-marc-schattner-sydney-australia-art-paparazzi-dogs.html
109,pedestrian,https://www.nytimes.com/interactive/2019/01/10/world/americas/crossing-us-mexico-border.html
110,walk,https://www.nytimes.com/2019/01/28/arts/design/russia-painting-stolen-tretyakov.html
111,walk,https://www.nytimes.com/reuters/2019/04/06/sports/baseball/06reuters-baseball-mlb-roundup.html
112,walk,https://www.nytimes.com/2019/03/02/sports/everton-liverpool-merseyside-derby.html
113,walk,https://www.nytimes.com/reuters/2019/04/05/sports/soccer/05reuters-soccer-england-rose.html
114,walk,https://www.nytimes.com/2019/02/19/us/teachers-strikes.html
115,walk,https://www.nytimes.com/2019/04/04/reader-center/columbia-university-affirmative-action-reporting.html
116,walk,https://www.nytimes.com/video/embedded/world/asia/100000006349613/new-pacific-island-people.html
117,walk,https://www.nytimes.com/paidpost/china-daily/drones-evolve-rapidly-to-enhance-all-walks-of-life-create-a-lucrative-industry.html
118,walk,https://www.nytimes.com/2019/02/18/business/hotels-overbooked-walking-travel.html
119,walk,https://www.nytimes.com/2019/04/02/travel/new-york-city-52-places.html
120,walk,https://www.nytimes.com/2019/02/27/world/asia/trump-kim-jong-un-summit.html
121,walk,https://www.nytimes.com/2019/03/31/sports/trea-turner-mets-nationals.html
122,walk,https://www.nytimes.com/2019/02/28/nyregion/central-park-mounted-cop-retires.html
123,walk,https://www.nytimes.com/2019/03/22/arts/anthony-pellicano-prison-release.html
124,walk,https://www.nytimes.com/2019/02/12/arts/dance/recirquel-company-budapest-bam-non-solus.html
125,walk,https://www.nytimes.com/2019/01/16/us/politics/shutdown-federal-workers-strike.html
126,walk,https://www.nytimes.com/2019/01/15/business/office-buildings-nature-biophilia.html
127,walk,https://www.nytimes.com/2019/03/04/theater/suicide-forest-review-bushwick-starr.html
128,walk,https://www.nytimes.com/2019/01/07/arts/design/earth-moon-high-line-art.html
129,walk,https://www.nytimes.com/2019/01/28/nyregion/woman-elevator-stuck-trapped.html
130,walk,https://www.nytimes.com/2019/03/11/arts/music/chicago-symphony-orchestra-strike.html
131,walk,https://www.nytimes.com/2019/01/13/us/politics/scientists-congress.html
132,walk,https://www.nytimes.com/2019/01/31/fashion/weddings/a-woman-her-best-friend-and-a-quick-walk-down-the-aisle.html
133,walk,https://www.nytimes.com/2019/03/09/travel/points-loyalty-program-airlines-hotel.html
134,walk,https://www.nytimes.com/2019/03/02/travel/good-airport-food-tartine-rick-bayless.html
135,walk,https://www.nytimes.com/2019/01/07/us/politics/bolton-trump-syria.html
136,walk,https://www.nytimes.com/2019/01/09/us/politics/government-shutdown-trump-senate.html
137,walk,https://www.nytimes.com/2019/02/13/books/review/walk-this-way-geoff-edgers.html
138,walk,https://www.nytimes.com/2019/02/22/obituaries/ethel-ennis-dead.html
139,walk,https://www.nytimes.com/2019/01/16/climate/wheeler-senate-epa-confirmation-hearing.html
141,walk,https://www.nytimes.com/2019/04/02/well/live/rituals-of-honor-in-hospital-hallways.html
142,walk,https://www.nytimes.com/reuters/2019/04/08/sports/baseball/08reuters-baseball-mlb-roundup.html
143,walk,https://www.nytimes.com/reuters/2019/04/07/sports/baseball/07reuters-baseball-mlb-roundup.html
144,walk,https://www.nytimes.com/2019/04/07/sports/mets-nationals.html
145,walk,https://www.nytimes.com/2019/04/05/sports/baseball/secondary-average.html
146,walk,https://www.nytimes.com/interactive/2019/04/04/realestate/04Hunt.html
147,walk,https://www.nytimes.com/2019/04/06/sports/mets-nationals-keon-broxton-jd-davis.html
148,walk,https://www.nytimes.com/2019/02/28/realestate/homes-for-sale-in-brooklyn-and-manhattan.html
149,walk,https://www.nytimes.com/2019/03/01/us/laquisha-jones-brick-attack.html
150,walk,https://www.nytimes.com/reuters/2019/04/05/sports/baseball/05reuters-baseball-mlb-roundup.html
151,walk,https://www.nytimes.com/2019/04/02/realestate/commercial/new-york-commercial-real-estate.html
152,walk,https://www.nytimes.com/2019/02/01/nyregion/how-nancy-fire-interior-designer-spends-her-sundays.html
153,walk,https://www.nytimes.com/2019/03/25/health/duchenne-muscular-dystrophy-trials.html
154,walk,https://www.nytimes.com/2019/01/24/realestate/homes-for-sale-in-brooklyn-and-manhattan.html
155,walk,https://www.nytimes.com/2019/03/23/world/europe/brexit-no-deal-may.html
156,walk,https://www.nytimes.com/2019/01/17/realestate/homes-for-sale-in-brooklyn-and-manhattan.html
157,walk,https://www.nytimes.com/interactive/2019/02/11/nyregion/nyc-subway-access.html
158,walk,https://www.nytimes.com/2019/03/06/realestate/1-5-million-homes-in-new-jersey-florida-and-washington.html
159,walk,https://www.nytimes.com/2019/04/04/nyregion/newyorktoday/nyc-news-the-city-jere-hester.html
160,walk,https://www.nytimes.com/2019/02/28/opinion/trump-kim-summit.html
161,walk,https://www.nytimes.com/2019/01/04/nyregion/how-thomas-page-mcbee-questioner-of-masculinity-spends-his-sundays.html
163,walk,https://www.nytimes.com/2019/03/28/realestate/homes-for-sale-in-brooklyn-queens-and-manhattan.html
164,walk,https://www.nytimes.com/2019/03/17/opinion/letters/smaller-housing.html
165,walk,https://www.nytimes.com/2019/01/19/crosswords/variety-acrostic.html
166,walk,https://www.nytimes.com/reuters/2019/04/05/sports/baseball/05reuters-baseball-mlb-lad-kershaw.html
167,walk,https://www.nytimes.com/video/us/100000006158763/emmett-till-memorial-mississippi-vr-video.html
168,walk,https://www.nytimes.com/2019/01/31/learning/31WODLN.html
169,walk,https://www.nytimes.com/2019/03/21/movies/sunset-review.html
170,walk,https://www.nytimes.com/2019/03/28/realestate/homes-for-sale-in-new-york-and-new-jersey.html
171,walk,https://www.nytimes.com/2019/03/20/realestate/250000-homes-in-maryland-virginia-and-ohio.html
172,walk,https://www.nytimes.com/2019/03/12/dining/cka-ka-qellu-review.html
173,walk,https://www.nytimes.com/2019/04/04/arts/design/high-line-simone-leigh-brick-house.html
174,walk,https://www.nytimes.com/2019/01/04/opinion/australia-racewalking-aging-healthy.html
175,walk,https://www.nytimes.com/2019/03/30/sports/mets-nationals-pete-alonso.html
176,walk,https://www.nytimes.com/2019/02/23/realestate/high-school-students-are-blanketing-my-block-in-litter.html
177,walk,https://www.nytimes.com/2019/01/08/realestate/commercial/new-york-commercial-real-estate.html
178,walk,https://www.nytimes.com/2019/01/28/reader-center/sundance-film-festival-critics-movies.html
179,walk,https://www.nytimes.com/2019/03/14/arts/television/billions-showtime-succession-hbo.html
180,walk,https://www.nytimes.com/2019/03/22/travel/five-places-to-visit-in-minneapolis.html
181,walk,https://www.nytimes.com/video/us/100000006406300/lori-loughlin-felicity-huffman-admissions-scam.html
182,walk,https://www.nytimes.com/2019/02/27/education/school-districts-funding-white-minorities.html
183,walk,https://www.nytimes.com/2019/02/10/nyregion/cuomo-tide-clean-subways-riders.html
184,walk,https://www.nytimes.com/2019/03/31/sports/yankees-orioles.html
185,walk,https://www.nytimes.com/2019/03/19/t-magazine/chloe-sevigny-damien-echols.html
186,walk,https://www.nytimes.com/2019/03/30/fashion/weddings/assisted-by-stubhub-and-beyonce.html
188,walk,https://www.nytimes.com/2019/02/28/us/politics/us-china-trade-deal.html
189,walk,https://www.nytimes.com/2019/03/11/travel/lawrence-ferlinghettis-enduring-san-francisco.html
190,walk,https://www.nytimes.com/2019/02/07/business/nina-compton-compere-lapin-work-diary.html
191,walk,https://www.nytimes.com/2019/03/08/arts/gayle-king-r-kelly-interview.html
192,walk,https://www.nytimes.com/2019/03/19/sports/college-admissions-scandal-athletes.html
193,walk,https://www.nytimes.com/2019/01/14/dining/what-to-cook-right-now.html
194,walk,https://www.nytimes.com/2019/01/15/realestate/commercial/recent-commercial-real-estate-transactions.html
195,walk,https://www.nytimes.com/2019/02/27/style/modern-love-podcast-christina-hendricks.html
196,walk,https://www.nytimes.com/video/embedded/arts/television/100000006390429/every-night-that-i-was-with-him-there-was-abuse.html
197,walk,https://www.nytimes.com/2019/01/07/realestate/five-apartments-in-four-years.html
198,walk,https://www.nytimes.com/2019/02/07/realestate/homes-for-sale-in-brooklyn-and-manhattan.html
199,walk,https://www.nytimes.com/2019/02/23/well/move/when-an-injury-sidelines-a-runner.html
200,walk,https://www.nytimes.com/2019/01/29/realestate/commercial/new-york-real-estate.html
201,walk,https://www.nytimes.com/2019/03/13/realestate/2-8-million-homes-in-connecticut-california-and-south-carolina.html
202,walk,https://www.nytimes.com/2019/01/03/realestate/heading-west-for-new-development.html
203,walk,https://www.nytimes.com/2019/02/25/books/review/han-kang-white-book.html
204,walk,https://www.nytimes.com/2019/02/20/world/americas/venezuela-refugees-colombia.html
205,walk,https://www.nytimes.com/2019/03/15/books/review/michael-downing-perfect-agreement.html
206,walk,https://www.nytimes.com/2019/04/05/books/review/poetry-picture-books.html
208,walk,https://www.nytimes.com/2019/03/05/t-magazine/runway-walk-movement-fashion-week.html
209,walk,https://www.nytimes.com/2019/03/29/realestate/a-tv-anchors-park-avenue-apartment-for-sale.html
210,walk,https://www.nytimes.com/2019/02/24/realestate/homes-that-sold-for-around-600000.html
211,walk,https://www.nytimes.com/2019/03/16/nyregion/frank-cali-mob-boss-killing.html
212,walk,https://www.nytimes.com/2019/04/05/smarter-living/how-to-deal-with-a-jerk-without-being-a-jerk.html
213,walk,https://www.nytimes.com/2019/03/22/style/modern-love-chivalry-control.html
214,walk,https://www.nytimes.com/2019/03/30/world/asia/afghanistan-hamdullah-mohib-zalmay-khalilzad.html
215,walk,https://www.nytimes.com/2019/03/14/reader-center/saudi-arabia-high-speed-train-medina-mecca.html
216,walk,https://www.nytimes.com/2019/04/04/us/eric-holder-nipsey-hussle.html
217,walk,https://www.nytimes.com/2019/04/08/us/chicago-mayor-lori-lightfoot.html
218,walk,https://www.nytimes.com/2019/02/08/us/sergeant-woodard-batesburg-south-carolina.html
219,walk,https://www.nytimes.com/2019/03/06/style/international-womens-day-fundraisers.html
