,keywords,urls
70,subway,https://www.nytimes.com/2019/03/22/crosswords/daily-puzzle-2019-03-23.html
71,subway,https://www.nytimes.com/2019/03/14/obituaries/harry-hughes-dead.html
72,subway,https://www.nytimes.com/2019/03/12/well/family/can-your-refrigerator-improve-your-dating-life.html
73,subway,https://www.nytimes.com/2019/04/03/world/europe/germany-artist-holocaust-memorial-investigation.html
74,subway,https://www.nytimes.com/2019/03/31/nyregion/plastic-bag-ban-new-york.html
75,subway,https://www.nytimes.com/2019/03/28/us/jussie-smollett.html
76,subway,https://www.nytimes.com/2019/03/28/opinion/college-admissions.html
77,subway,https://www.nytimes.com/2019/03/28/realestate/down-by-the-bay-in-brooklyn.html
78,subway,https://www.nytimes.com/2019/04/05/movies/shazam-history-captain-marvel.html
79,subway,https://www.nytimes.com/2019/03/07/realestate/a-city-mom-upgrades-her-empty-nest.html
80,subway,https://www.nytimes.com/2019/03/25/nyregion/pete-buttigieg-2020-de-blasio-mayor.html
81,subway,https://www.nytimes.com/2019/03/24/nyregion/one-world-trade-center.html
82,subway,https://www.nytimes.com/2019/03/23/travel/airline-flights-sexual-assault.html
83,subway,https://www.nytimes.com/2019/03/23/opinion/sunday/new-york-real-estate-tax.html
84,subway,https://www.nytimes.com/2019/03/20/world/middleeast/isis-history-facts-islamic-state.html
85,subway,https://www.nytimes.com/2019/04/03/realestate/875000-homes-in-north-carolina-wisconsin-and-california.html
86,subway,https://www.nytimes.com/2019/03/08/nyregion/new-york-times-scholarship-winners.html
87,subway,https://www.nytimes.com/2019/03/07/style/design-the-artful-home.html
88,subway,https://www.nytimes.com/2019/03/29/nyregion/pied-a-terre-tax.html
89,subway,https://www.nytimes.com/2019/03/20/arts/television/dave-attell.html
90,subway,https://www.nytimes.com/2019/03/20/movies/us-movie-review.html
91,subway,https://www.nytimes.com/2019/04/03/books/review/adam-higginbotham-midnight-in-chernobyl.html
92,subway,https://www.nytimes.com/2019/03/09/crosswords/daily-puzzle-2019-03-10.html
93,subway,https://www.nytimes.com/2019/03/07/nyregion/cuomo-budget.html
94,subway,https://www.nytimes.com/2019/03/25/obituaries/robert-w-sweet-dead.html
95,subway,https://www.nytimes.com/interactive/2019/03/14/arts/design/hudson-yards-nyc.html
96,subway,https://www.nytimes.com/2019/03/11/opinion/gun-laws-new-york-city.html
97,subway,https://www.nytimes.com/2019/03/12/nyregion/newyorktoday/nyc-news-rich-new-yorkers.html
98,subway,https://www.nytimes.com/2019/03/05/nyregion/newyorktoday/nyc-news-snow-day.html
99,subway,https://www.nytimes.com/2019/03/27/realestate/1-3-million-homes-in-connecticut-arizona-and-oregon.html
100,subway,https://www.nytimes.com/2019/03/20/nyregion/nyc-casino-gambling.html
101,subway,https://www.nytimes.com/2019/04/07/nyregion/rail-freight-nyc.html
102,subway,https://www.nytimes.com/2019/04/07/world/asia/china-xi-jinping-study-the-great-nation-app.html
103,subway,https://www.nytimes.com/2019/03/15/us/california-today-los-angeles-art.html
104,subway,https://www.nytimes.com/2019/03/29/nyregion/newyorktoday/nyc-news-invasive-species-forests.html
105,subway,https://www.nytimes.com/2019/03/27/briefing/boeing-jussie-smollett-measles.html
106,subway,https://www.nytimes.com/2019/03/25/nyregion/newyorktoday/nj-weed-marijuana-legalization.html
107,subway,https://www.nytimes.com/2019/03/15/arts/design/3d-printing-building-design.html
108,subway,https://www.nytimes.com/2019/04/01/nyregion/newyorktoday/nyc-news-state-budget.html
109,subway,https://www.nytimes.com/2019/03/29/style/modern-love-race-i-broke-up-with-her-because-shes-white.html
110,subway,https://www.nytimes.com/2019/03/26/nyregion/newyorktoday/nyc-news-trump-investigations.html
111,subway,https://www.nytimes.com/2019/03/28/nyregion/newyorktoday/measles-new-york.html
112,subway,https://www.nytimes.com/2019/03/06/nyregion/newyorktoday/ny-news-trump-cohen-investigation.html
113,subway,https://www.nytimes.com/2019/03/19/nyregion/newyorktoday/AOC-Amazon-nyc.html
114,subway,https://www.nytimes.com/2019/03/12/arts/lesser-known-museums-nyc.html
115,subway,https://www.nytimes.com/2019/03/11/nyregion/marijuana-legalization-african-americans.html
116,subway,https://www.nytimes.com/2019/03/01/briefing/jared-kushner-afghanistan-michael-jackson.html
117,subway,https://www.nytimes.com/2019/04/01/nyregion/new-york-congestion-pricing.html
118,subway,https://www.nytimes.com/2019/03/27/travel/denver-ski-train-winter-park.html
119,subway,https://www.nytimes.com/2019/03/26/arts/television/jussie-smollett-charges-dropped.html
120,subway,https://www.nytimes.com/2019/03/27/nyregion/cuomo-fundraiser-donors-lobbyists.html
121,subway,https://www.nytimes.com/2019/03/18/health/trump-hiv-aids-blacks.html
122,subway,https://www.nytimes.com/2019/03/20/opinion/athens-democracy.html
123,subway,https://www.nytimes.com/2019/04/01/business/dealbook/aramco-profits.html
124,subway,https://www.nytimes.com/2019/03/26/magazine/daily-miracle-times-print-plant-college-point.html
125,subway,https://www.nytimes.com/2019/03/20/theater/santino-fontana-tootsie.html
126,subway,https://www.nytimes.com/interactive/2019/04/01/magazine/robert-caro-working-memoir.html
127,subway,https://www.nytimes.com/2019/03/20/arts/lupita-nyongo-us.html
128,subway,https://www.nytimes.com/2019/03/12/business/dealbook/tesla-musk-sec.html
129,subway,https://www.nytimes.com/2019/03/23/opinion/letters/college-experiences.html
130,subway,https://www.nytimes.com/2019/03/17/style/citizen-neighborhood-crime-app.html
131,subway,https://www.nytimes.com/2019/03/06/arts/music/karen-o-danger-mouse-lux-prima.html
132,subway,https://www.nytimes.com/2019/03/30/world/asia/afghan-girls-robotics-team-fatemah-qaderyan.html
133,subway,https://www.nytimes.com/2019/03/13/style/hudson-yards-shopping.html
134,subway,https://www.nytimes.com/2019/03/28/arts/music/the-shed-nyc.html
135,subway,https://www.nytimes.com/2019/03/27/sports/baseball/mets-1963-68-seasons.html
136,subway,https://www.nytimes.com/2019/03/27/sports/baseball/mets-1969-world-series.html
137,subway,https://www.nytimes.com/2019/03/30/us/affirmative-action-50-years.html
138,subway,https://www.nytimes.com/2019/03/22/style/robert-kraft-tom-brady.html
139,subway,https://www.nytimes.com/interactive/2019/03/21/magazine/mushrooms-sweden-island.html
140,subway,https://www.nytimes.com/interactive/2019/03/20/magazine/rick-steves-travel-world.html
141,subway,https://www.nytimes.com/interactive/2019/03/20/magazine/kayaking-trip-alaska.html
142,subway,https://www.nytimes.com/interactive/2019/03/20/magazine/train-across-america-amtrak.html
