,Count,Word
19868,8930.0,train
6770,928.0,get
13052,866.0,like
2477,801.0,im
1659,708.0,go
19511,626.0,station
14711,584.0,time
18657,511.0,one
16374,479.0,dont
3637,439.0,peopl
