,Count,Word
21257,8933.0,plane
5896,1185.0,get
2275,876.0,im
5775,800.0,flight
13088,764.0,time
11665,703.0,like
14695,661.0,first
1361,648.0,go
5772,642.0,fli
17908,615.0,world
