,Count,Word
413,1.0,barnabyyarnal
414,1.0,barnrat
415,6.0,barrel
416,1.0,barstooltenn
417,7.0,bartend
418,1.0,bartsur
419,1.0,baseballbabe_sf
420,3.0,bash
421,20.0,basic
422,1.0,bass705
423,2.0,batch
424,1.0,batchmat
425,3.0,batman
426,2.0,batshit
427,4.0,batter
428,1.0,bayesforday
429,1.0,bbchighland
430,1.0,bbonney70
431,1.0,bbqs
432,26.0,be
433,13.0,beach
434,1.0,beallendal
435,1.0,beautif
436,8.0,becam
437,7.0,becaus
438,1.0,beckenham
439,38.0,bed
440,2.0,bedbug
441,1.0,beekeep
442,1.0,beeper
443,21.0,beer
444,1.0,beernerd
445,1.0,beforehand
446,1.0,began
447,1.0,beginn
448,1.0,begun
449,1.0,beheiv
450,1.0,belgrad
451,1.0,bellair
452,2.0,bellevu
453,1.0,bellingham
454,1.0,bellshillbak
455,2.0,belmar
456,11.0,ben
457,1.0,ben_flem
458,3.0,bend
459,1.0,bendi
460,1.0,benelli
461,1.0,benrog
462,1.0,bere
463,1.0,berlantini
464,10.0,besid
465,1.0,bestcrewev
466,1.0,betheon
467,1.0,bethesda
468,4.0,betray
469,3.0,between
470,1.0,bewar
471,1.0,beyynnn
472,1.0,bhai
473,1.0,bhartley4144
474,1.0,bhawkesrn
475,7.0,bibl
476,7.0,biden
477,1.0,bieber
478,1.0,bien
479,25.0,biggest
480,1.0,biggi
481,3.0,biglytweet
482,1.0,bignosestu
483,1.0,bigwavesorri
484,1.0,bigwet
485,1.0,bikemanstream
486,1.0,bikenyc
487,20.0,bill
488,1.0,billblair
489,1.0,billdog61
490,7.0,billi
491,2.0,billieeilish
492,1.0,billiekayww
493,1.0,billpauljr1
494,1.0,billritter7
495,1.0,bingetv
496,9.0,bio
497,1.0,bioarqueolog
498,1.0,biographi
499,14.0,birthday
500,2.0,birthdaycak
501,47.0,bit
502,1.0,biter
503,1.0,bitter_vegan
504,1.0,biviuh
505,2.0,bj
506,3.0,bjackson82
507,65.0,black
508,1.0,blackberri
509,1.0,blackburn
510,1.0,blackirisbrew
511,1.0,blacklist
512,1.0,blackmail
513,3.0,blackpink
514,2.0,blade
515,1.0,blakenbak
516,9.0,blast
517,1.0,bldg
518,1.0,bleach
519,1.0,blimey
520,1.0,blindfold
521,1.0,blondi
522,32.0,blue
523,2.0,blue_kat16
524,1.0,bluebel
525,2.0,bluetooth
526,1.0,bluetsuni
527,2.0,blunt
528,2.0,bo
529,1.0,bobbenkatzen
530,1.0,bobcotterhh
531,1.0,bobfish1973
532,1.0,boblongotr
533,1.0,bod
534,1.0,bodatim
535,40.0,bodi
536,11.0,bodybuild
537,2.0,bodywork
538,1.0,boehmerb
539,1.0,bogey
540,1.0,bogu
541,2.0,bogus
542,3.0,boi
543,1.0,boiler
544,1.0,boley
545,3.0,bollywood
546,5.0,bond
547,2.0,bondi
548,1.0,bonoops42
549,5.0,boom
550,1.0,boomerangmadi
551,3.0,booster
552,1.0,bootl
553,14.0,bore
554,1.0,bored
555,1.0,boro
556,1.0,bort
557,2.0,bosqu
558,16.0,boss
559,1.0,bostonplan
560,4.0,both
561,12.0,bottl
562,3.0,bottleneck
563,4.0,boulevard
564,29.0,box
565,3.0,boxer
566,1.0,boyceavenu
567,3.0,boyfriend
568,1.0,boyhood
569,3.0,boywithluv
570,1.0,boywithluv100m
571,3.0,bra
572,1.0,brace
573,1.0,brad_oland
574,4.0,braid
575,24.0,brain
576,1.0,brainsurgeri
577,3.0,brainwash
578,2.0,brampton
579,1.0,bran
580,8.0,branch
581,20.0,brand
582,1.0,brandenmlan
583,1.0,brandonmcmillan
584,1.0,breagrant
585,1.0,breathtak
586,3.0,breed
587,11.0,breitbartnew
588,1.0,brenqueen
589,1.0,brenttoderian
590,1.0,brentwoodtownfc
591,1.0,bretthayman
592,2.0,brexitparty_uk
593,4.0,brian
594,1.0,brianklaa
595,1.0,bridal
596,4.0,bridgeport
597,2.0,bridgewat
598,1.0,briferrante_
599,1.0,bristoldawg
600,1.0,britneyeurton
601,1.0,brittnay
602,4.0,broadcast
603,1.0,broadcrawford
604,2.0,broadway
605,1.0,brock
606,1.0,brooklynbound
607,1.0,brooklynda
608,1.0,brookskoepka
609,3.0,browni
610,1.0,browningwis
611,4.0,bruce
612,3.0,brucelakeriv
613,2.0,bruin
614,1.0,bscp
615,2.0,bspokeart
616,1.0,bt
617,14.0,bts
618,1.0,bubbabobobbrain
619,3.0,bubbl
620,1.0,buckeyejulieoh
621,2.0,bucyrus
622,1.0,buddy_hel
623,1.0,buddycat33
624,1.0,buduga
625,1.0,buford
626,4.0,buildthewal
627,27.0,built
628,1.0,bukujuju
629,1.0,bullsht
630,3.0,bum
631,3.0,bundygp
632,1.0,bunkhe
633,2.0,bureaucrat
634,5.0,burger
635,3.0,buri
636,18.0,burn
637,1.0,burni
638,2.0,bush
639,1.0,bustl
640,1.0,butch
641,1.0,butchbaccala
642,1.0,butter
643,1.0,butter_train
644,1.0,butterfli
645,2.0,buzz
646,2.0,bvb
647,1.0,bwhitaker5978
648,17.0,by
649,1.0,byth
650,23.0,c
651,1.0,ca39
652,12.0,cab
653,6.0,cabin
654,1.0,cach
655,6.0,cafe
656,10.0,cake
657,1.0,cakewalk
658,3.0,cal
659,6.0,calgarytransit
660,1.0,californiaadventur
661,3.0,californian
662,1.0,calikhem
663,1.0,caln
664,1.0,calvin9932
665,1.0,calvinmumaniki1
666,1.0,cambodian
667,5.0,cambridg
668,1.0,camel
669,12.0,camera
670,1.0,campfireburn
671,1.0,canadavac
672,6.0,canadian
673,1.0,cancelledgiv
674,1.0,candac
675,1.0,candl
676,1.0,cannon
677,9.0,canstestephen
678,1.0,cantor
679,1.0,cantrell_r
680,8.0,capac
681,10.0,capit
682,6.0,capitalist
683,2.0,captiv
684,1.0,captkenimo
685,1.0,carbsprotein
686,7.0,cardiff
687,1.0,careless
688,3.0,cargo
689,1.0,carlenecee_
690,1.0,carlforrest
691,1.0,carltspeak
692,1.0,carnforth
693,4.0,carol
694,1.0,carolda92760329
695,1.0,carowind
696,3.0,carr
697,1.0,carraig
698,1.0,carranza
699,26.0,carri
700,27.0,carriag
701,1.0,carrierbag
702,1.0,carriestevensxo
703,1.0,carsland
704,1.0,cashmistress
705,1.0,casino
706,1.0,cassandrarul
707,1.0,cassiejfox
708,1.0,castor
709,1.0,castrovinc
710,1.0,casuaimo
711,1.0,catarina
712,1.0,catbird
713,1.0,catbot
714,1.0,catchup
715,1.0,catford
716,1.0,cathetjo
717,1.0,cathmckenna
718,1.0,causeofchaldea
719,1.0,cba
720,1.0,cbnepkhm
721,1.0,cbp
722,1.0,cbsallaccess
723,1.0,cbseveningnew
724,6.0,cbsnew
725,1.0,cbusi
726,1.0,ccaestat
727,1.0,ccwwfoundat
728,1.0,cd
729,1.0,cdavi
730,1.0,cdeeman123
731,1.0,cdns
732,1.0,cee_cee_10
733,1.0,celebritycruis
734,1.0,centineo
735,4.0,central42
736,1.0,certainti
737,2.0,certif
738,1.0,cesarmillan
739,1.0,cfl_new
740,1.0,chachareyes57
741,1.0,chadmichkuhn
742,7.0,chair
743,1.0,chalkwhite101
744,3.0,champagn
745,40.0,chanc
746,22.0,channel
747,1.0,channel4
748,1.0,charat
749,1.0,charismat
750,1.0,charleygirl
751,7.0,charli
752,1.0,charliecatlif
753,1.0,charliepsl
754,1.0,charlston_train
755,1.0,chasebass
756,2.0,chasriverdog
757,1.0,chatti
758,1.0,chauffer
759,1.0,checkbook
760,14.0,cheer
761,1.0,chefresha
762,2.0,chemic
763,1.0,chequ
764,2.0,cherbanta70
765,1.0,cherijacobus
766,4.0,cherri
767,2.0,chess
768,1.0,chevrolet
769,4.0,chick
770,1.0,chieflinbf
771,2.0,childcar
772,33.0,children
773,13.0,chill
774,2.0,chillin
775,1.0,chimney
776,1.0,chinathailand
777,1.0,chino_bank
778,1.0,chippi
779,2.0,chirp
780,1.0,chitarra
781,1.0,chloroform
782,2.0,cho
783,9.0,chocol
784,1.0,choglund87
785,1.0,choooo
786,1.0,choooooo
787,1.0,chore
788,1.0,chortl
789,4.0,chrislhay
790,1.0,chrismanack
791,1.0,chrismid259
792,1.0,christchurch
793,4.0,christma
794,1.0,christopherwr18
795,1.0,christy43250353
796,1.0,chriswelsh_1
797,1.0,chronicpain
798,1.0,chronomanc
799,1.0,chubbychampa
800,1.0,chuck_rowland
801,1.0,chuckmindenhal
802,1.0,chunki
803,20.0,church
804,1.0,churchsanct
805,1.0,chychi
806,1.0,cider
807,1.0,cider_nhmason
808,1.0,cietac
809,1.0,cindi
810,1.0,cindyloowho225
811,2.0,circa
812,3.0,circumst
813,1.0,cisco
814,1.0,citrusladi
815,1.0,cityam
816,1.0,cjamesb4u
817,1.0,cjprichard1
818,1.0,claflin
819,1.0,clan
820,1.0,claphamj
821,1.0,clare
822,1.0,clarkesvill
823,65.0,class
824,2.0,classroom
825,1.0,claustrophobicnow
826,1.0,cleanest
827,3.0,cleanup
828,60.0,clear
829,8.0,climb
830,1.0,climbcov
831,1.0,climber
832,5.0,clinton
833,11.0,clip
834,8.0,clock
835,2.0,clone
836,1.0,clooooos
837,80.0,close
838,1.0,closeddoor
839,4.0,clowncurs
840,1.0,clowninnn
841,1.0,clu
842,4.0,cmon
843,17.0,cnn
844,1.0,coachdancasey
845,1.0,coachup
846,1.0,coalminerecord
847,1.0,cobbl
848,3.0,coburg
849,1.0,cockdestroy
850,1.0,cockpit
851,2.0,codeofvet
852,1.0,cody_nolov
853,1.0,coffeeshop
854,2.0,coher
855,1.0,coimbator
856,4.0,coincid
857,2.0,cokehead
858,1.0,coldmi
859,1.0,cole
860,1.0,coliev19711
861,1.0,colincowherd
862,1.0,collar
863,1.0,cologn
864,1.0,colon
865,3.0,colt
866,1.0,coltybrah
867,1.0,com
868,1.0,comanchepilot
869,2.0,combin
870,1.0,comer
871,1.0,comicon
872,2.0,comin
873,1.0,commanderxanon
874,2.0,commend
875,1.0,commission
876,1.0,commodit
877,1.0,communal
878,3.0,communist
879,20.0,communiti
880,9.0,compar
881,2.0,compos
882,1.0,concealedcarri
883,2.0,concentr
884,17.0,concern
885,2.0,conclud
886,5.0,conclus
887,3.0,concord
888,1.0,condemnd
889,1.0,condescend
890,1.0,conditionplz
891,1.0,condr
892,1.0,conductorsi
893,5.0,confer
894,6.0,confid
895,2.0,conflict
896,1.0,confusion_reign
897,1.0,congo
898,2.0,conjur
899,2.0,consider
900,7.0,conspiraci
901,1.0,contemporari
902,1.0,conting
903,1.0,contra
904,1.0,contradict
905,5.0,contribut
906,43.0,control
907,7.0,conveni
908,3.0,convert
909,5.0,convo
910,35.0,cool
911,1.0,copcrim
912,2.0,corbynasap
913,1.0,cord
