,Count,Word
668,7.0,confid
669,2.0,conflict
670,1.0,congo
671,2.0,connector
672,3.0,conspiraci
673,1.0,consuntilnow
674,1.0,contra
675,3.0,contractor
676,3.0,contribut
677,20.0,control
678,3.0,controversi
679,1.0,convect
680,6.0,conveni
681,5.0,convert
682,1.0,conveyor
683,2.0,convo
684,1.0,coocoo
685,1.0,cookbook
686,36.0,cool
687,1.0,cooridor
688,2.0,coral
689,1.0,coralreef
690,2.0,cori
691,1.0,corietweets2u
692,1.0,corin_whitfield
693,1.0,corn
694,12.0,correct
695,1.0,correl
696,1.0,correspond
697,1.0,cortneyplogman
698,1.0,cotter
699,6.0,cough
700,20.0,council
701,1.0,courtney_worth
702,2.0,cousin
703,1.0,cow
704,1.0,coyl
705,4.0,cram
706,26.0,crash
707,33.0,crave
708,1.0,crazy4comiccon
709,2.0,cre
710,1.0,creativedanger
711,1.0,creepi
712,1.0,crenshawlax
713,6.0,crimin
714,1.0,crispykangkong
715,1.0,criteria
716,1.0,croatia
717,2.0,croni
718,30.0,cross
719,3.0,crucial
720,1.0,cruel
721,8.0,crush
722,1.0,crusher
723,1.0,crutchesveri
724,1.0,crypto_bobbi
725,1.0,cs
726,3.0,cthulhupotamus
727,4.0,ctr
728,1.0,ctrembz
729,1.0,ctrider
730,1.0,cub
731,1.0,cuddl
732,1.0,cuddler
733,1.0,cul
734,1.0,cummut
735,1.0,cuomod
736,1.0,curbedla
737,4.0,curbedni
738,1.0,cureahegaoaxi
739,1.0,curiousduk
740,1.0,curri
741,34.0,custom
742,1.0,customerservic
743,1.0,customerserviceiskey
744,1.0,cvilleva
745,1.0,cxn
746,1.0,cyberprotectuk
747,2.0,cylussec
748,1.0,cynthia74015493
749,1.0,cynthiahenneck
750,1.0,dakin
751,1.0,damalividot
752,1.0,damb
753,1.0,damianpaletta
754,1.0,dangw
755,1.0,danielleeirew
756,1.0,dannyledonn
757,1.0,dannyparkin
758,1.0,danormunk
759,1.0,danthegrapsfan
760,2.0,danweaver_ca
761,3.0,darl
762,25.0,date
763,1.0,davecraig
764,1.0,davidcooke11
765,1.0,davinci
766,1.0,davisvill
767,1.0,dawg
768,1.0,daydream
769,5.0,daylight
770,2.0,dbfm
771,1.0,dbuckshni
772,21.0,dc
773,1.0,dc_pac
774,1.0,dcs
775,1.0,ddiamond
776,1.0,ddr
777,2.0,deadliest
778,1.0,deadlineattheoffic
779,1.0,deanmeming
780,2.0,dearest
781,1.0,debbieamatthew
782,2.0,deceit
783,5.0,decent
784,10.0,deep
785,4.0,deepli
786,2.0,defeat
787,20.0,definit
788,1.0,definitelllyyyyyy
789,10.0,degre
790,1.0,del
791,1.0,delco
792,5.0,deli
793,1.0,delin
794,11.0,deliveri
795,7.0,demand
796,1.0,dembel
797,1.0,demetriusharmon
798,3.0,democrat
799,2.0,dental
800,5.0,deodor
801,2.0,depo
802,2.0,dept
803,1.0,derayzhem
804,5.0,descript
805,11.0,desert
806,1.0,despair
807,1.0,despic
808,14.0,destin
809,1.0,detach
810,32.0,detail
811,1.0,dev
812,1.0,devincojon
813,1.0,devorah54
814,1.0,devroberts97
815,1.0,dezhlk
816,1.0,diana
817,2.0,dicaprio
818,2.0,dicecco
819,1.0,diciccio
820,2.0,digit
821,1.0,digitalillustr
822,4.0,digniti
823,1.0,dildo
824,1.0,dinkin
825,1.0,dipyourtoesin
826,1.0,disclaim
827,8.0,discount
828,2.0,dish
829,1.0,dishonest
830,1.0,dismiss
831,1.0,disney
832,2.0,dispatch
833,1.0,disrespect
834,12.0,disrupt
835,1.0,dissip
836,2.0,ditch
837,2.0,dive
838,1.0,dizzi
839,1.0,dlittman
840,8.0,dm
841,1.0,dmri17
842,3.0,dms
843,1.0,dmx
844,1.0,dnc
845,1.0,dnr
846,1.0,doabl
847,2.0,dodg
848,1.0,dodgi
849,1.0,doesdoesnt
850,1.0,dofo
851,44.0,dog
852,1.0,doital
853,1.0,doja
854,2.0,dolla
855,1.0,dollifi
856,7.0,dolrt
857,2.0,domain
858,1.0,domdippi
859,5.0,domest
860,7.0,donat
861,2.0,dong
862,1.0,dontnfuck
863,1.0,donttrythi
864,8.0,donut
865,4.0,dorito
866,3.0,dorm
867,37.0,doubl
868,6.0,dozen
869,9.0,dr
870,1.0,dradon
871,3.0,draft
872,13.0,drag
873,1.0,dreamteammatt
874,2.0,drew
875,1.0,drgruralmd
876,3.0,dri
877,1.0,drinkard
878,1.0,drivepark
879,58.0,driver
880,4.0,drove
881,1.0,drs
882,6.0,drug
883,1.0,drugscntrabnd
884,1.0,drugstor
885,5.0,drunken
886,1.0,dryfly_whodat
887,1.0,dublinsoutdoor
888,2.0,duet
889,1.0,duluth
890,7.0,dumb
891,8.0,dunda
892,1.0,dunder
893,1.0,dunk
894,1.0,dup
895,2.0,durat
896,1.0,durden
897,2.0,dw
898,1.0,dwajkhul
899,1.0,dwi
900,4.0,dwntnwn
901,1.0,dyfrigh
902,1.0,dyke
903,1.0,dyny1bn
904,1.0,eagl
905,2.0,earbud
906,1.0,earmark
907,1.0,earphon
908,1.0,earring
909,50.0,east
910,7.0,eastern
911,1.0,eastsid
912,3.0,eastwest
913,8.0,eastwood
914,241.0,eat
915,3.0,eater
916,5.0,eatfresh
917,1.0,eatfreshletsgo
918,1.0,eatin
919,3.0,ebooklet
920,1.0,ecuador
921,6.0,edg
922,2.0,editorinchief
923,2.0,edmonton
924,1.0,edopgrand
925,8.0,eg
926,17.0,eglinton
927,1.0,ehfhdj
928,1.0,ehh
929,1.0,eight
930,2.0,ejz
931,5.0,el
932,9.0,elder
933,1.0,electrocut
934,1.0,electron
935,1.0,elpadawantrist
936,39.0,els
937,1.0,embed
938,1.0,emily_kra
939,9.0,employ
940,1.0,empower
941,1.0,emptyseatsp
942,1.0,enabl
943,2.0,enclosur
944,4.0,enforc
945,4.0,engag
946,14.0,engin
947,1.0,engineeringjob
948,30.0,enjoy
949,1.0,entail
950,1.0,entireti
951,20.0,entranc
952,1.0,envi
953,1.0,envis
954,1.0,eotech
955,1.0,ephraim
956,1.0,epicentr
957,1.0,equat
958,1.0,equiti
959,1.0,erdayastronaut
960,1.0,ergo
961,4.0,eric
962,1.0,erik_griswold
963,4.0,error
964,1.0,escalad
965,6.0,escap
966,1.0,esfandtv
967,2.0,essay
968,1.0,estoy
969,1.0,eta
970,1.0,etalz
971,1.0,ev
972,1.0,evadekiri
973,2.0,evanfmoor
974,1.0,evanstheairwav
975,109.0,ever
976,1.0,everday
977,121.0,everi
978,1.0,everythingisal
979,1.0,everyttimmmeee
980,2.0,evict
981,6.0,evid
982,1.0,eww
983,1.0,examin
984,14.0,exampl
985,2.0,examwish
986,1.0,excedrin
987,2.0,excel
988,1.0,explod
989,1.0,expo
990,2.0,expolineledg
991,1.0,exprealti
992,1.0,extinct
993,3.0,fa
994,4.0,fabulavancouv
995,46.0,face
996,55.0,fact
997,1.0,facti
998,2.0,factorytoronto
999,1.0,fairdawn
1000,8.0,faith
1001,1.0,fakefoxnew
1002,1.0,fakenew
1003,1.0,famousdex
1004,35.0,fan
1005,1.0,fanni
1006,4.0,fantasi
1007,68.0,fare
1008,1.0,farewel
1009,4.0,farmer
1010,6.0,farrow
1011,3.0,fart
1012,1.0,fasolamatt
1013,3.0,fastfood
1014,1.0,fasttrack
1015,1.0,fatass
1016,1.0,fawadchaudhri
1017,1.0,fax
1018,11.0,fear
1019,1.0,fearmonkey
1020,14.0,featur
1021,2.0,fede
1022,3.0,fee
1023,8.0,feed
1024,7.0,feedback
1025,1.0,feelz
1026,2.0,felixlti
1027,50.0,fell
1028,12.0,fernando
1029,4.0,fest
1030,9.0,festiv
1031,1.0,feverdream
1032,2.0,ff
1033,1.0,ffs
1034,1.0,ffs_omg
1035,1.0,fiercest
1036,3.0,fifth
1037,8.0,film
1038,1.0,finalis
1039,1.0,financialtim
1040,1.0,finchwest
1041,1.0,fine_chynnaa
1042,7.0,finna
1043,2.0,firearm
1044,2.0,fireplac
1045,2.0,firo_twt
1046,1.0,firstworld
1047,3.0,fixthesubway
1048,1.0,fixturesal
1049,1.0,fixxser
1050,1.0,flashbackfriday
1051,2.0,flexibl
1052,1.0,flexiti
1053,1.0,flixbus_usa
1054,2.0,float
1055,3.0,floorplan
1056,4.0,florida
1057,1.0,flugenedeb
1058,1.0,flushplat
1059,1.0,fml
1060,1.0,foam
1061,11.0,focus
1062,2.0,foe
1063,1.0,foggi
1064,2.0,fogl
1065,1.0,follett
1066,1.0,fond_carti
1067,2.0,font
1068,1.0,foo
1069,108.0,food
1070,2.0,foodi
1071,34.0,footlong
1072,1.0,footprint
1073,1.0,forestsfir
1074,29.0,forget
1075,19.0,forgot
1076,2.0,fork
1077,21.0,forward
1078,10.0,four
1079,1.0,fozni97
1080,1.0,franci
1081,2.0,francis_osita
1082,1.0,frankdenbow
1083,1.0,fras99
1084,1.0,freakout
1085,1.0,freedomrecon
1086,1.0,fridayalcohol
1087,4.0,fridg
1088,85.0,friend
1089,1.0,friendship
1090,1.0,friggin
1091,1.0,frighten
1092,5.0,fruit
1093,1.0,fruition
1094,3.0,fta_dot
1095,2.0,fu
1096,1.0,fugu
1097,2.0,fulfil
1098,1.0,fumbl
1099,2.0,fume
1100,35.0,fun
1101,78.0,fund
1102,1.0,funer
1103,1.0,funktion
1104,18.0,funni
1105,1.0,funnywomen
1106,1.0,fuss
1107,1.0,futureauthor
1108,1.0,fuuuuuck
1109,1.0,fwlrt
1110,2.0,fy14
1111,1.0,fye
1112,1.0,g23
1113,1.0,gabshawtyy
1114,1.0,gaeltarleton
1115,1.0,gailbenzl
1116,1.0,galatian
1117,1.0,gallon
1118,1.0,gamedevelop
1119,2.0,gameplay
1120,1.0,gamerg
1121,5.0,garag
1122,11.0,garbag
1123,1.0,garfunkel
1124,34.0,gave
1125,1.0,gavinwichman
1126,3.0,gavrielov
1127,2.0,gchild8701
1128,1.0,gdt
1129,1.0,geekbert
1130,7.0,generat
1131,1.0,geofftech
1132,2.0,geralddoster2
1133,1.0,get_repost
1134,1.0,gfc
1135,4.0,ghost
1136,1.0,ghostadventuresmarathon
1137,1.0,ghostbustersatc
1138,1.0,ghostfac
1139,1.0,gill
1140,1.0,gilli
1141,1.0,gino
1142,1.0,girder
1143,1.0,girlpow
1144,1.0,girlsonthesubway
1145,1.0,gitmo
1146,1.0,givemethechees
1147,1.0,glacier
1148,2.0,gladysb
1149,1.0,gladysmustresign
1150,1.0,glass_taylor_8
1151,1.0,glassart
1152,3.0,glenbik
1153,4.0,glendal
1154,1.0,glennbeck
