,count,pair
363,1.0,"(bus,ashton)"
364,3.0,"(bus,aspir)"
365,5.0,"(bus,assault)"
366,1.0,"(bus,assc)"
367,1.0,"(bus,assert)"
368,2.0,"(bus,assess)"
369,16.0,"(bus,assist)"
370,18.0,"(bus,assum)"
371,4.0,"(bus,assur)"
372,1.0,"(bus,asthma)"
373,3.0,"(bus,astoria)"
374,1.0,"(bus,astro)"
375,1.0,"(bus,aswan)"
376,1.0,"(bus,athen)"
377,1.0,"(bus,ati)"
378,2.0,"(bus,atleast)"
379,1.0,"(bus,atraditionofexcel)"
380,2.0,"(bus,attic)"
381,5.0,"(bus,attract)"
382,1.0,"(bus,atw1062)"
383,5.0,"(bus,aur)"
384,1.0,"(bus,auri_tr)"
385,1.0,"(bus,aurivoco_op)"
386,3.0,"(bus,australian)"
387,1.0,"(bus,authoris)"
388,5.0,"(bus,auto)"
389,3.0,"(bus,automat)"
390,13.0,"(bus,avenu)"
391,5.0,"(bus,avocado)"
392,2.0,"(bus,awberry30)"
393,1.0,"(bus,awhil)"
394,1.0,"(bus,axe)"
395,1.0,"(bus,axleryd)"
396,1.0,"(bus,ayeshaaa)"
397,1.0,"(bus,ayn)"
398,3.0,"(bus,azsportszon)"
399,1.0,"(bus,b_il_al_khan)"
400,1.0,"(bus,b_morales17)"
401,1.0,"(bus,babinet)"
402,1.0,"(bus,babysit)"
403,411.0,"(bus,back)"
404,1.0,"(bus,backhom)"
405,1.0,"(bus,backlit)"
406,17.0,"(bus,backpack)"
407,2.0,"(bus,backward)"
408,35.0,"(bus,bag)"
409,1.0,"(bus,bagga)"
410,1.0,"(bus,bagini)"
411,1.0,"(bus,balham)"
412,22.0,"(bus,ball)"
413,2.0,"(bus,ballot)"
414,1.0,"(bus,ballyhun)"
415,1.0,"(bus,baltimor)"
416,2.0,"(bus,bambaxdotcom)"
417,13.0,"(bus,bangalor)"
418,1.0,"(bus,bangbrosdotcom)"
419,1.0,"(bus,baptis)"
420,4.0,"(bus,bara)"
421,1.0,"(bus,barbado)"
422,1.0,"(bus,barbara)"
423,41.0,"(bus,barcelona)"
424,1.0,"(bus,bargo)"
425,1.0,"(bus,baronsbus)"
426,1.0,"(bus,barrag)"
427,3.0,"(bus,barri)"
428,2.0,"(bus,barrow)"
429,1.0,"(bus,barrund)"
430,36.0,"(bus,base)"
431,1.0,"(bus,basedgothlol)"
432,2.0,"(bus,bashfordstev)"
433,1.0,"(bus,bashir)"
434,1.0,"(bus,basicne)"
435,1.0,"(bus,basildon)"
436,1.0,"(bus,batai)"
437,1.0,"(bus,battlew)"
438,1.0,"(bus,bawffi)"
439,2.0,"(bus,baxtertroop)"
440,2.0,"(bus,baziltheboli)"
441,1.0,"(bus,bbclooknorth)"
442,70.0,"(bus,bc)"
443,3.0,"(bus,bcesbus)"
444,1.0,"(bus,bcpoli)"
445,1.0,"(bus,bcuz)"
446,1.0,"(bus,bday)"
447,1.0,"(bus,beamng)"
448,1.0,"(bus,bearden)"
449,7.0,"(bus,bearwood)"
450,1.0,"(bus,beatbox)"
451,2.0,"(bus,beaten)"
452,1.0,"(bus,bec)"
453,1.0,"(bus,becausenev)"
454,1.0,"(bus,becclescouncil)"
455,1.0,"(bus,beckyirving_)"
456,32.0,"(bus,becom)"
457,1.0,"(bus,bedmadeli)"
458,1.0,"(bus,bedread)"
459,1.0,"(bus,beech)"
460,1.0,"(bus,beekeep)"
461,1.0,"(bus,beeryeti)"
462,3.0,"(bus,beforeal)"
463,1.0,"(bus,beh)"
464,5.0,"(bus,behav)"
465,9.0,"(bus,behaviour)"
466,62.0,"(bus,behind)"
467,1.0,"(bus,beitbridg)"
468,1.0,"(bus,belabotum)"
469,1.0,"(bus,belgrad)"
470,1.0,"(bus,belleho)"
471,1.0,"(bus,bellend)"
472,1.0,"(bus,bellevill)"
473,3.0,"(bus,bellevu)"
474,2.0,"(bus,benz)"
475,9.0,"(bus,berni)"
476,1.0,"(bus,bestseatinthehous)"
477,3.0,"(bus,beto)"
478,1.0,"(bus,betta)"
479,3.0,"(bus,between)"
480,1.0,"(bus,bho)"
481,1.0,"(bus,biblic)"
482,6.0,"(bus,bid)"
483,2.0,"(bus,bigbusmiami)"
484,2.0,"(bus,bigolnop)"
485,1.0,"(bus,bigpayback)"
486,55.0,"(bus,bike)"
487,3.0,"(bus,biko)"
488,1.0,"(bus,billkristol)"
489,4.0,"(bus,bin)"
