,Count,Word
12072,1832.0,said
14702,1337.0,mr
5244,882.0,new
11670,728.0,one
8210,683.0,like
16024,648.0,year
9406,575.0,time
2202,574.0,peopl
3838,553.0,citi
6498,533.0,would
