,count,word
324,1.0,errand
325,11.0,especi
326,2.0,essayist
327,1.0,ethnic
328,2.0,etiquett
329,1.0,evangel
330,6.0,everexpand
331,5.0,everywher
332,1.0,ewast
333,7.0,exact
334,1.0,excav
335,4.0,excess
336,1.0,exincet
337,1.0,exit
338,9.0,expens
339,1.0,exploratori
340,3.0,exposur
341,6.0,eye
342,1.0,f
343,1.0,facenam
344,1.0,facetofac
345,9.0,factor
346,7.0,fair
347,2.0,fake
348,1.0,familyunfriend
349,1.0,fanci
350,10.0,fare
351,1.0,farebas
352,4.0,favorit
353,2.0,feedback
354,1.0,fellowh
355,1.0,fenghua
356,2.0,fentanyl
357,2.0,ferguson
358,4.0,festiv
359,1.0,fetch
360,1.0,fietsen
361,3.0,filter
362,7.0,financ
363,1.0,finger
364,3.0,firstev
365,1.0,firsthand
366,9.0,five
367,2.0,fiveyear
368,1.0,flashi
369,1.0,flat
370,4.0,flight
371,3.0,flock
372,16.0,florida
373,1.0,flotilla
374,3.0,flu
375,2.0,flynn
376,29.0,focus
377,2.0,foe
378,3.0,footprint
379,1.0,forcesand
380,2.0,formal
381,1.0,formerwrit
382,1.0,forslat
383,9.0,found
384,2.0,framework
385,1.0,franciscolik
386,4.0,francoi
387,1.0,frenchalgerian
388,1.0,fuge
389,1.0,gabe
390,2.0,garrick
391,1.0,gawker
392,1.0,gelatin
393,1.0,geometr
394,1.0,geotherm
395,1.0,gezi
396,19.0,giant
397,2.0,gig
398,1.0,gilmor
399,4.0,golden
400,1.0,goldsboro
401,8.0,googl
402,1.0,gourmet
403,1.0,govcombin
404,2.0,grab
405,1.0,gratuiti
406,2.0,grave
407,1.0,greef
408,1.0,greenerand
409,1.0,greenwald
410,1.0,greet
411,1.0,grey
412,2.0,grill
413,2.0,grim
414,1.0,groundwat
415,43.0,grow
416,1.0,growsbut
417,1.0,gruesom
418,1.0,grumpi
419,21.0,guardian
420,5.0,gunman
421,1.0,gustavo
422,1.0,gut
423,1.0,haa
424,1.0,hailey
425,1.0,haiti
426,1.0,handbook
427,7.0,handl
428,1.0,handson
429,2.0,harbin
430,1.0,harsh
431,1.0,haruch
432,1.0,hattem
433,6.0,haven
434,1.0,heartbreak
435,1.0,heartwarm
436,4.0,heavi
437,1.0,heavili
438,2.0,henri
439,5.0,heroin
440,1.0,heyday
441,1.0,hiatus
442,2.0,hide
443,2.0,highcrim
444,3.0,highris
445,2.0,highschool
446,3.0,hike
447,4.0,hire
448,1.0,his
449,3.0,hispan
450,2.0,hogan
451,12.0,hold
452,1.0,holidayand
453,29.0,homeless
454,1.0,homeshar
455,1.0,horn
456,1.0,horsekeep
457,107.0,hous
458,1.0,howel
459,4.0,hud
460,5.0,huffington
461,1.0,humbl
462,20.0,hundr
463,1.0,hung
464,1.0,husock
465,1.0,hyderabad
466,1.0,hyperrepetit
467,11.0,ident
468,1.0,igarap
469,4.0,illinoi
470,6.0,imag
471,48.0,immigr
472,1.0,immin
473,139.0,in
474,1.0,incentrip
475,1.0,inclim
476,4.0,inclus
477,2.0,index
478,1.0,indiancontrol
479,6.0,individu
480,1.0,indivis
481,3.0,indoor
482,23.0,inequ
483,1.0,inexpens
484,1.0,infowar
485,2.0,inner
486,7.0,insight
487,1.0,instabl
488,1.0,interc
489,1.0,interfaith
490,2.0,interior
491,3.0,interst
492,1.0,jackson
493,1.0,jakarta
494,1.0,jay
