,count,pair,word,cooccurword,alphaword
14341,1913.0,"(bike,ride)",bike,ride,bikeride
12440,937.0,"(bike,get)",bike,get,bikeget
24111,909.0,"(bike,lane)",bike,lane,bikelane
8013,614.0,"(like,bike)",bike,like,bikelike
23018,522.0,"(bike,go)",bike,go,bikego
13919,511.0,"(bike,new)",bike,new,bikenew
19186,502.0,"(one,bike)",bike,one,bikeone
23866,489.0,"(bike,im)",bike,im,bikeim
10477,476.0,"(amp,bike)",amp,bike,ampbike
36232,468.0,"(day,bike)",bike,day,bikeday
